Latitude,Longitude,scientific_name
40.13656061,-75.62316202,Solanum carolinense
34.95623333,-82.80145,Solanum carolinense
34.97698833,-92.36601333,Solanum carolinense
38.680335,-77.21891333,Solanum carolinense
35.69408333,-83.64608,Solanum carolinense
36.13950139,-81.7574251,Solanum carolinense
36.13909553,-81.75986035,Solanum carolinense
36.13889899,-81.75947157,Solanum carolinense
35.6134,-82.49713333,Solanum carolinense
40.7525194,-73.74246189,Solanum carolinense
39.05479717,-77.37528833,Solanum carolinense
39.8018519,-83.8861783,Solanum carolinense
41.84184776,-87.64919984,Solanum carolinense
33.59873981,-84.71072009,Solanum carolinense
42.43431978,-89.20745874,Solanum carolinense
37.74410693,-80.54174889,Solanum carolinense
38.10443878,-90.39040375,Solanum carolinense
36.49125631,-94.28587306,Solanum carolinense
40.15289963,-75.50723076,Solanum carolinense
40.15289963,-75.50723076,Solanum carolinense
40.15289963,-75.50723076,Solanum carolinense
40.15289963,-75.50723076,Solanum carolinense
40.27400349,-75.48552693,Solanum carolinense
40.27400349,-75.48552693,Solanum carolinense
40.27400349,-75.48552693,Solanum carolinense
40.1884018,-75.7562641,Solanum carolinense
39.8917958,-75.9214005,Solanum carolinense
40.38958881,-75.51358782,Solanum carolinense
40.22130441,-75.45021794,Solanum carolinense
40.22130441,-75.45021794,Solanum carolinense
40.28172037,-75.55106832,Solanum carolinense
41.3764693,-75.2998409,Solanum carolinense
40.22975144,-75.57122577,Solanum carolinense
40.28070551,-75.43806704,Solanum carolinense
40.28070551,-75.43806704,Solanum carolinense
40.11589321,-75.45778822,Solanum carolinense
40.3200863,-75.47288305,Solanum carolinense
40.22130441,-75.45021794,Solanum carolinense
40.3200863,-75.47288305,Solanum carolinense
40.31355295,-75.91541231,Solanum carolinense
40.21396674,-75.48067325,Solanum carolinense
40.3200863,-75.47288305,Solanum carolinense
40.29456197,-75.44091802,Solanum carolinense
40.23668966,-75.58802713,Solanum carolinense
40.2678797,-75.45756435,Solanum carolinense
40.2678797,-75.45756435,Solanum carolinense
40.17023893,-75.71361073,Solanum carolinense
40.15273375,-75.68183283,Solanum carolinense
40.15273375,-75.68183283,Solanum carolinense
40.15273375,-75.68183283,Solanum carolinense
40.2678797,-75.45756435,Solanum carolinense
40.22595116,-75.4514418,Solanum carolinense
40.22595116,-75.4514418,Solanum carolinense
40.22595116,-75.4514418,Solanum carolinense
40.0079809,-75.5283021,Solanum carolinense
40.0079809,-75.5283021,Solanum carolinense
40.0079809,-75.5283021,Solanum carolinense
40.357325,-75.48729799,Solanum carolinense
40.1884018,-75.7562641,Solanum carolinense
40.35352978,-75.43834695,Solanum carolinense
40.337672,-75.419428,Solanum carolinense
40.337672,-75.419428,Solanum carolinense
40.1884018,-75.7562641,Solanum carolinense
40.34798325,-75.43452361,Solanum carolinense
40.28172037,-75.55106832,Solanum carolinense
40.28172037,-75.55106832,Solanum carolinense
40.44393542,-75.62599072,Solanum carolinense
40.44393542,-75.62599072,Solanum carolinense
40.20224713,-75.57531035,Solanum carolinense
40.298889,-75.5000022,Solanum carolinense
40.28172037,-75.55106832,Solanum carolinense
40.12554756,-75.44404967,Solanum carolinense
40.15943483,-75.88919278,Solanum carolinense
40.11589321,-75.45778822,Solanum carolinense
40.29456197,-75.44091802,Solanum carolinense
40.29456197,-75.44091802,Solanum carolinense
38.70469409,-90.70503037,Solanum carolinense
36.04363333,-81.464455,Solanum carolinense
40.33989163,-91.83378781,Solanum carolinense
40.32343457,-79.48804669,Solanum carolinense
43.05952359,-86.15075129,Solanum carolinense
41.68968756,-73.89827745,Solanum carolinense
38.43270966,-79.82116499,Solanum carolinense
37.90326667,-93.643945,Solanum carolinense
38.92812822,-77.2925447,Solanum carolinense
43.05823584,-86.15146303,Solanum carolinense
38.88804444,-77.07429444,Solanum carolinense
39.02795526,-84.28689932,Solanum carolinense
39.61529342,-79.95267101,Solanum carolinense
42.98853887,-72.47066071,Solanum carolinense
41.90988,-88.38351333,Solanum carolinense
40.76918644,-73.9500343,Solanum carolinense
39.87095333,-82.738755,Solanum carolinense
41.67772642,-88.03698125,Solanum carolinense
36.41514667,-90.62432167,Solanum carolinense
39.87057495,-92.51997375,Solanum carolinense
40.96172851,-73.98776592,Solanum carolinense
43.00929251,-91.95716903,Solanum carolinense
39.25967833,-74.74151667,Solanum carolinense
38.87953759,-77.17996012,Solanum carolinense
40.79100637,-83.80320401,Solanum carolinense
35.49729605,-82.60740673,Solanum carolinense
41.02175283,-82.09583333,Solanum carolinense
36.7282054,-76.5835621,Solanum carolinense
41.7365303,-88.51551819,Solanum carolinense
41.80351257,-93.85610962,Solanum carolinense
41.92939628,-89.23017801,Solanum carolinense
38.86200751,-92.36574417,Solanum carolinense
36.3329913,-93.4194508,Solanum carolinense
36.05049154,-79.04125119,Solanum carolinense
41.01725283,-87.540055,Solanum carolinense
39.2453967,-76.7208683,Solanum carolinense
43.56024748,-90.69559003,Solanum carolinense
35.32587888,-81.05570886,Solanum carolinense
41.111823,-94.3794505,Solanum carolinense
39.42678442,-77.28028928,Solanum carolinense
38.79290032,-77.08156236,Solanum carolinense
32.85546875,-96.74465942,Solanum carolinense
38.01038748,-90.18676305,Solanum carolinense
38.99059167,-86.62088,Solanum carolinense
35.16790333,-83.01285555,Solanum carolinense
38.92232995,-77.0996435,Solanum carolinense
38.85190964,-77.3544693,Solanum carolinense
38.96662562,-76.9677456,Solanum carolinense
43.28315333,-79.90287333,Solanum carolinense
43.28322833,-79.902765,Solanum carolinense
39.16043116,-84.28949478,Solanum carolinense
39.93811667,-74.07588333,Solanum carolinense
29.942295,-89.99365333,Solanum carolinense
42.2092331,-79.46754248,Solanum carolinense
40.81063943,-77.8734432,Solanum carolinense
36.53674411,-93.27577516,Solanum carolinense
39.07808056,-75.97802222,Solanum carolinense
38.70213051,-77.80726187,Solanum carolinense
39.30623297,-78.430109,Solanum carolinense
35.96673944,-94.06618774,Solanum carolinense
40.78899447,-73.95694476,Solanum carolinense
40.78900101,-73.95690136,Solanum carolinense
39.19662857,-76.77831268,Solanum carolinense
30.53246817,-91.11296149,Solanum carolinense
36.208605,-84.06816117,Solanum carolinense
35.3852009,-83.531258,Solanum carolinense
41.89300371,-87.65258706,Solanum carolinense
36.47086447,-93.92448068,Solanum carolinense
39.16371667,-76.20289167,Solanum carolinense
42.95822167,-89.67146167,Solanum carolinense
39.27775,-76.13043889,Solanum carolinense
39.20154452,-77.02024071,Solanum carolinense
39.58133109,-75.05633874,Solanum carolinense
30.23527167,-95.48596167,Solanum carolinense
42.73733804,-73.6526245,Solanum carolinense
37.78331167,-80.89761333,Solanum carolinense
38.63741225,-77.25323241,Solanum carolinense
37.40185547,-92.02618408,Solanum carolinense
41.833694,-72.87869,Solanum carolinense
41.833694,-72.87869,Solanum carolinense
39.47730034,-77.36723077,Solanum carolinense
42.2853967,-73.3069409,Solanum carolinense
33.7654098,-84.2625379,Solanum carolinense
39.35547469,-76.53315123,Solanum carolinense
36.49207802,-82.46913612,Solanum carolinense
37.50285,-75.833625,Solanum carolinense
34.7359889,-80.0881194,Solanum carolinense
34.7359889,-80.0881194,Solanum carolinense
30.55938333,-96.21166167,Solanum carolinense
35.1572164,-83.38377845,Solanum carolinense
38.8700418,-90.9361406,Solanum carolinense
38.94678569,-76.94842085,Solanum carolinense
31.1539171,-92.47890327,Solanum carolinense
41.75081333,-86.75923833,Solanum carolinense
41.01727217,-87.5401,Solanum carolinense
42.59054591,-92.50936227,Solanum carolinense
34.988263,-95.3545081,Solanum carolinense
40.50876786,-74.218973,Solanum carolinense
38.2025,-90.13944444,Solanum carolinense
40.67998886,-80.06213379,Solanum carolinense
43.55623131,-89.6429569,Solanum carolinense
40.52449893,-74.43555749,Solanum carolinense
34.90355623,-81.02243612,Solanum carolinense
43.1428805,-90.03922217,Solanum carolinense
43.14342783,-90.0397195,Solanum carolinense
38.81865311,-89.97725677,Solanum carolinense
40.39549722,-75.51601389,Solanum carolinense
33.58524199,-84.05515686,Solanum carolinense
41.8898493,-89.34453194,Solanum carolinense
39.38130721,-82.03874214,Solanum carolinense
38.88685396,-77.140975,Solanum carolinense
39.08408489,-76.70024615,Solanum carolinense
42.86704627,-72.56799906,Solanum carolinense
35.76266944,-92.68692778,Solanum carolinense
35.76264167,-92.68693611,Solanum carolinense
35.790355,-78.68855333,Solanum carolinense
,,Solanum carolinense
39.2225823,-76.7570741,Solanum carolinense
37.61469722,-86.73083333,Solanum carolinense
38.04865265,-76.32189941,Solanum carolinense
39.1530737,-77.3019842,Solanum carolinense
40.8333327,-73.92387361,Solanum carolinense
,,Solanum carolinense
38.80654144,-77.52056122,Solanum carolinense
38.83243208,-77.38714431,Solanum carolinense
34.88100532,-92.71367155,Solanum carolinense
40.94068366,-73.81524376,Solanum carolinense
39.71903667,-75.76162833,Solanum carolinense
34.90608322,-82.28099816,Solanum carolinense
40.17057978,-80.13961011,Solanum carolinense
41.56914159,-72.57862236,Solanum carolinense
35.97387833,-84.05742783,Solanum carolinense
41.53799676,-90.64573679,Solanum carolinense
39.63683701,-78.11742401,Solanum carolinense
41.49068005,-72.27494214,Solanum carolinense
40.37207466,-75.01495983,Solanum carolinense
39.90185751,-75.36032848,Solanum carolinense
40.42848398,-79.8305016,Solanum carolinense
41.68391333,-72.39418,Solanum carolinense
41.30246096,-83.66838922,Solanum carolinense
40.29089831,-82.79562615,Solanum carolinense
38.0022185,-78.4755398,Solanum carolinense
39.8774715,-86.30016964,Solanum carolinense
36.40553667,-84.92817833,Solanum carolinense
42.52615678,-85.29245292,Solanum carolinense
40.4669674,-75.0547618,Solanum carolinense
38.01540756,-78.52451324,Solanum carolinense
39.83408424,-86.32018865,Solanum carolinense
42.19884744,-88.12333795,Solanum carolinense
34.94834518,-84.42992401,Solanum carolinense
30.22428056,-95.49730553,Solanum carolinense
34.91663197,-85.262544,Solanum carolinense
42.30908203,-73.61084461,Solanum carolinense
34.83964444,-82.38578889,Solanum carolinense
39.63647474,-77.73128215,Solanum carolinense
39.83709624,-86.31967567,Solanum carolinense
29.82600165,-95.75104773,Solanum carolinense
40.70617371,-96.90937765,Solanum carolinense
36.34817557,-94.20788166,Solanum carolinense
36.03893617,-84.01193333,Solanum carolinense
38.1364822,-97.86977291,Solanum carolinense
40.62265833,-80.0294945,Solanum carolinense
37.26670833,-79.98448,Solanum carolinense
41.346665,-73.462286,Solanum carolinense
42.14208694,-88.29128265,Solanum carolinense
40.03631667,-75.22338889,Solanum carolinense
38.03475456,-84.54293604,Solanum carolinense
34.95240833,-86.75538333,Solanum carolinense
39.302775,-77.55893,Solanum carolinense
35.2742125,-77.586193,Solanum carolinense
37.1047521,-86.0583186,Solanum carolinense
42.56725522,-83.15466227,Solanum carolinense
42.037272,-82.881771,Solanum carolinense
39.55065074,-93.276861,Solanum carolinense
41.41805333,-80.15084717,Solanum carolinense
40.5422949,-90.03678019,Solanum carolinense
39.16737311,-77.07942654,Solanum carolinense
35.88703477,-78.53375754,Solanum carolinense
39.21953964,-76.88240814,Solanum carolinense
35.88290607,-78.53701384,Solanum carolinense
40.12831398,-75.48340008,Solanum carolinense
40.19580688,-76.90269068,Solanum carolinense
39.127675,-84.24809167,Solanum carolinense
41.54508404,-81.47635901,Solanum carolinense
40.93905244,-80.09780768,Solanum carolinense
39.46059579,-75.65004445,Solanum carolinense
38.899999,-92.2090287,Solanum carolinense
38.90065,-92.20893833,Solanum carolinense
35.68662167,-83.50176167,Solanum carolinense
41.64363,-89.62941167,Solanum carolinense
37.22233333,-79.949525,Solanum carolinense
38.68543611,-80.65680556,Solanum carolinense
42.067115,-88.36342931,Solanum carolinense
41.318502,-81.4183404,Solanum carolinense
40.1209601,-82.87424735,Solanum carolinense
42.36145833,-71.29131333,Solanum carolinense
40.37126621,-76.87561867,Solanum carolinense
39.98974933,-76.13254293,Solanum carolinense
35.88611111,-78.60027778,Solanum carolinense
41.2626023,-94.4162998,Solanum carolinense
41.643425,-83.72831667,Solanum carolinense
32.74818886,-94.51601587,Solanum carolinense
36.17885309,-79.87119764,Solanum carolinense
35.03573678,-83.97666794,Solanum carolinense
38.62353812,-84.26204644,Solanum carolinense
34.2328447,-84.5031025,Solanum carolinense
38.75674597,-77.000218,Solanum carolinense
42.0949767,-87.73343558,Solanum carolinense
33.4201334,-88.78313699,Solanum carolinense
40.76906762,-73.94979193,Solanum carolinense
42.0147513,-89.3323279,Solanum carolinense
39.60929662,-75.16773014,Solanum carolinense
37.76424599,-93.21426004,Solanum carolinense
43.28317833,-79.90272,Solanum carolinense
41.34773667,-73.92038,Solanum carolinense
40.77015836,-90.16524623,Solanum carolinense
41.57706224,-80.38606323,Solanum carolinense
35.59878793,-93.80458249,Solanum carolinense
40.97935311,-74.11653154,Solanum carolinense
32.29228333,-97.09564167,Solanum carolinense
40.92858667,-74.23703833,Solanum carolinense
41.14968889,-96.16728889,Solanum carolinense
44.27473333,-85.96293667,Solanum carolinense
39.94187935,-84.30143604,Solanum carolinense
40.15716986,-75.34667045,Solanum carolinense
41.70920462,-81.17851544,Solanum carolinense
34.92597961,-89.94483185,Solanum carolinense
42.98648453,-76.73446655,Solanum carolinense
36.40243833,-82.09378883,Solanum carolinense
35.87454394,-78.27781118,Solanum carolinense
41.66329956,-73.90112305,Solanum carolinense
39.09912018,-84.55401893,Solanum carolinense
38.96602796,-77.03647111,Solanum carolinense
40.72881913,-96.61140607,Solanum carolinense
38.86902601,-90.18450442,Solanum carolinense
41.713495,-81.18261667,Solanum carolinense
41.70609372,-81.18361547,Solanum carolinense
41.70619012,-81.18359696,Solanum carolinense
40.79709167,-73.95443667,Solanum carolinense
42.24443255,-88.45784798,Solanum carolinense
42.90840333,-73.78402,Solanum carolinense
41.63625833,-71.48103333,Solanum carolinense
35.5246,-82.69595333,Solanum carolinense
40.34937833,-79.562545,Solanum carolinense
38.95714569,-77.33888245,Solanum carolinense
41.12039167,-81.52570333,Solanum carolinense
30.10878754,-83.12688446,Solanum carolinense
38.27643967,-85.76364899,Solanum carolinense
40.12978979,-75.0260418,Solanum carolinense
36.57528795,-82.89565008,Solanum carolinense
37.8988543,-84.3625565,Solanum carolinense
34.43265611,-92.98908485,Solanum carolinense
34.14259,-82.01933,Solanum carolinense
41.43500833,-72.90921667,Solanum carolinense
43.02639639,-81.24262639,Solanum carolinense
37.86502434,-84.19030839,Solanum carolinense
33.66210097,-83.99850997,Solanum carolinense
33.80906422,-86.80078112,Solanum carolinense
41.36208299,-88.31531098,Solanum carolinense
41.31323833,-83.15327167,Solanum carolinense
39.19135909,-77.18322247,Solanum carolinense
35.87900333,-78.52886167,Solanum carolinense
39.09641828,-92.35216086,Solanum carolinense
36.301675,-80.92832167,Solanum carolinense
33.46774667,-94.23678667,Solanum carolinense
39.62588833,-75.74497167,Solanum carolinense
40.95337961,-72.98520464,Solanum carolinense
35.57071389,-82.53162778,Solanum carolinense
41.41081472,-87.52008079,Solanum carolinense
40.72840118,-73.09932709,Solanum carolinense
43.03330283,-81.29971333,Solanum carolinense
,,Solanum carolinense
41.67046597,-86.984238,Solanum carolinense
42.36085495,-71.10531427,Solanum carolinense
39.21946333,-77.07951383,Solanum carolinense
37.91977561,-76.28732906,Solanum carolinense
41.43569167,-75.65706667,Solanum carolinense
36.20961333,-81.65277833,Solanum carolinense
40.19482338,-83.06471249,Solanum carolinense
31.41287507,-93.32784003,Solanum carolinense
39.94256167,-76.50025333,Solanum carolinense
33.74037128,-84.27266251,Solanum carolinense
41.67268229,-71.28009089,Solanum carolinense
43.01515069,-83.70089747,Solanum carolinense
36.70651667,-76.25512,Solanum carolinense
33.663763,-83.92909097,Solanum carolinense
39.62795333,-75.74565,Solanum carolinense
38.01813326,-78.5143581,Solanum carolinense
39.12259272,-75.53530578,Solanum carolinense
41.69938679,-86.1019523,Solanum carolinense
42.24112167,-85.83113833,Solanum carolinense
42.07595825,-88.36172485,Solanum carolinense
33.63816771,-84.47082255,Solanum carolinense
40.21277,-76.96068667,Solanum carolinense
40.21428667,-76.96189167,Solanum carolinense
36.87479461,-80.29818477,Solanum carolinense
39.31055833,-77.10683333,Solanum carolinense
39.66988269,-79.93168046,Solanum carolinense
41.68730926,-70.0036812,Solanum carolinense
40.18153,-77.11087799,Solanum carolinense
42.9814693,-73.6277208,Solanum carolinense
33.86812801,-83.69319038,Solanum carolinense
42.05823617,-93.65345833,Solanum carolinense
35.66151163,-79.40903988,Solanum carolinense
36.28421944,-80.15149722,Solanum carolinense
37.95094579,-75.50292607,Solanum carolinense
37.95094579,-75.50292607,Solanum carolinense
37.95094579,-75.50292607,Solanum carolinense
37.95094579,-75.50292607,Solanum carolinense
37.95094579,-75.50292607,Solanum carolinense
37.95094579,-75.50292607,Solanum carolinense
35.27608833,-82.302025,Solanum carolinense
41.13179623,-95.98717644,Solanum carolinense
38.77660667,-77.04807667,Solanum carolinense
39.50844381,-77.55990287,Solanum carolinense
31.55968788,-91.55641379,Solanum carolinense
38.88166824,-94.89160947,Solanum carolinense
38.46334554,-96.56873305,Solanum carolinense
41.78465708,-86.75703764,Solanum carolinense
38.91129838,-94.87923478,Solanum carolinense
32.68648812,-96.69335176,Solanum carolinense
39.999383,-74.763379,Solanum carolinense
38.77838833,-77.3936,Solanum carolinense
45.39411944,9.894536111,Solanum carolinense
42.33310966,-79.64339669,Solanum carolinense
40.39367784,-74.67144548,Solanum carolinense
35.77898407,-86.46270752,Solanum carolinense
35.70188,-82.61356333,Solanum carolinense
42.96704865,-76.74018097,Solanum carolinense
37.4803582,-77.60015576,Solanum carolinense
31.34133846,-89.27817057,Solanum carolinense
42.05442942,-87.87793212,Solanum carolinense
42.05439423,-87.87792111,Solanum carolinense
42.91716736,-86.10593886,Solanum carolinense
42.63919967,-72.47763159,Solanum carolinense
38.9353863,-76.6789913,Solanum carolinense
31.444169,-94.692841,Solanum carolinense
35.59490328,-80.60404797,Solanum carolinense
36.63722897,-76.51816497,Solanum carolinense
41.29800602,-82.1399356,Solanum carolinense
36.78298569,-79.23774719,Solanum carolinense
36.91059901,-76.11372147,Solanum carolinense
42.67214007,-77.37326887,Solanum carolinense
34.047583,-84.31507797,Solanum carolinense
39.92043339,-84.14924491,Solanum carolinense
33.09584501,-95.20221949,Solanum carolinense
39.97821638,-75.12090951,Solanum carolinense
37.43121667,-77.64895,Solanum carolinense
33.544631,-84.57753597,Solanum carolinense
42.19643833,-85.78341667,Solanum carolinense
41.76385399,-70.70122973,Solanum carolinense
35.21808624,-85.40302277,Solanum carolinense
34.976975,-92.36602,Solanum carolinense
39.48675181,-79.32442577,Solanum carolinense
37.0471945,-84.67260833,Solanum carolinense
40.906955,-77.45433,Solanum carolinense
42.37805333,-71.09330283,Solanum carolinense
39.30747,-75.60125,Solanum carolinense
39.2979,-75.628555,Solanum carolinense
39.30159167,-75.76218889,Solanum carolinense
42.12369444,-71.208,Solanum carolinense
41.60458,-73.599655,Solanum carolinense
43.23019569,-75.57885714,Solanum carolinense
38.73171616,-89.87633514,Solanum carolinense
40.07019424,-82.87020874,Solanum carolinense
40.92979908,-89.75760207,Solanum carolinense
33.71496944,-85.027,Solanum carolinense
31.7197304,-85.8279164,Solanum carolinense
42.49491754,-84.01897129,Solanum carolinense
41.74205746,-86.84579716,Solanum carolinense
37.94698295,-85.67063,Solanum carolinense
39.6474378,-75.67110199,Solanum carolinense
38.77672523,-77.06945021,Solanum carolinense
36.9713847,-90.60447226,Solanum carolinense
39.71583333,-79.67939167,Solanum carolinense
34.8000145,-82.13601685,Solanum carolinense
37.79223798,-85.37634703,Solanum carolinense
41.70914977,-72.61382273,Solanum carolinense
42.22975202,-71.10493622,Solanum carolinense
35.09020497,-85.205099,Solanum carolinense
38.84825,-78.30472222,Solanum carolinense
38.59748947,-78.56966268,Solanum carolinense
41.37368333,-81.60273667,Solanum carolinense
35.86015109,-78.98764359,Solanum carolinense
39.10249264,-76.58150414,Solanum carolinense
37.16709119,-76.45128578,Solanum carolinense
41.50216667,-73.98487833,Solanum carolinense
39.03797159,-77.4937208,Solanum carolinense
35.20706362,-85.92228063,Solanum carolinense
38.98882927,-77.37971079,Solanum carolinense
42.7095844,-78.8626954,Solanum carolinense
42.06738617,-73.36525,Solanum carolinense
35.93439167,-79.0890055,Solanum carolinense
42.56249534,-76.40016008,Solanum carolinense
41.11900498,-88.746971,Solanum carolinense
40.47652756,-80.57404336,Solanum carolinense
41.21948322,-73.25594318,Solanum carolinense
40.77488133,-73.9428295,Solanum carolinense
40.77492685,-73.94140595,Solanum carolinense
40.1118268,-75.470567,Solanum carolinense
37.744705,-80.46557,Solanum carolinense
39.02520385,-81.62716447,Solanum carolinense
41.15998695,-74.88198922,Solanum carolinense
41.36076897,-88.31541797,Solanum carolinense
41.1590195,-74.88253833,Solanum carolinense
35.95841872,-86.24617971,Solanum carolinense
40.46196167,-96.13465833,Solanum carolinense
39.778907,-75.1409351,Solanum carolinense
40.46122,-96.1354305,Solanum carolinense
40.46200833,-96.13475,Solanum carolinense
35.8173749,-86.37359466,Solanum carolinense
33.06574639,-95.20009695,Solanum carolinense
38.98869664,-92.29590677,Solanum carolinense
38.67607167,-97.99851167,Solanum carolinense
39.62796667,-75.745705,Solanum carolinense
39.79118,-83.92119667,Solanum carolinense
37.81415072,-83.62793908,Solanum carolinense
39.4859,-78.54509667,Solanum carolinense
38.89331056,-77.30264115,Solanum carolinense
39.24043132,-84.19608741,Solanum carolinense
41.134575,-96.06766383,Solanum carolinense
37.9109645,-75.35600563,Solanum carolinense
39.67824654,-78.99294654,Solanum carolinense
43.08345572,-76.09527383,Solanum carolinense
39.02795381,-77.15173687,Solanum carolinense
41.21125591,-73.82688113,Solanum carolinense
40.00873055,-75.08142783,Solanum carolinense
37.13309495,-75.96566966,Solanum carolinense
41.79725745,-73.94245592,Solanum carolinense
41.7965045,-73.94275985,Solanum carolinense
40.32873667,-79.96542167,Solanum carolinense
41.15911117,-74.88253833,Solanum carolinense
39.0442009,-95.2051239,Solanum carolinense
37.02748567,-92.07837678,Solanum carolinense
36.1965702,-96.22782251,Solanum carolinense
41.31889167,-85.50496667,Solanum carolinense
36.53324081,-82.34799203,Solanum carolinense
38.10683333,-92.79091667,Solanum carolinense
33.70060278,-85.56239167,Solanum carolinense
39.96055418,-82.92935749,Solanum carolinense
39.21851072,-77.19866859,Solanum carolinense
35.1543805,-90.00811112,Solanum carolinense
29.76686906,-95.451022,Solanum carolinense
41.32971413,-72.00544508,Solanum carolinense
34.39781944,-85.63226389,Solanum carolinense
41.38175333,-71.58702167,Solanum carolinense
40.58961954,-75.19141221,Solanum carolinense
38.67088318,-77.81591797,Solanum carolinense
39.56673909,-84.02037087,Solanum carolinense
44.51532,-72.934875,Solanum carolinense
41.55007231,-94.1474637,Solanum carolinense
35.82070556,-81.53026667,Solanum carolinense
38.23864457,-76.7107754,Solanum carolinense
42.57668833,-85.45948167,Solanum carolinense
29.65579533,-82.27383996,Solanum carolinense
29.6557792,-82.27382567,Solanum carolinense
32.45257167,-86.74041167,Solanum carolinense
39.39143533,-94.75793839,Solanum carolinense
42.09392868,-88.20894353,Solanum carolinense
40.76913811,-73.9500801,Solanum carolinense
40.76923995,-73.95000139,Solanum carolinense
42.09377103,-86.27245878,Solanum carolinense
40.76880245,-73.95030716,Solanum carolinense
33.18409178,-87.51333324,Solanum carolinense
30.38175367,-95.31039021,Solanum carolinense
42.83109167,-85.917725,Solanum carolinense
38.705726,-77.2993192,Solanum carolinense
40.34593056,-89.13423611,Solanum carolinense
36.11245,-78.78833833,Solanum carolinense
38.10888333,-75.64352778,Solanum carolinense
35.87914133,-82.76328977,Solanum carolinense
35.88084675,-82.75893889,Solanum carolinense
40.49856167,-86.82952833,Solanum carolinense
40.67248667,-73.636975,Solanum carolinense
39.07283808,-77.14349919,Solanum carolinense
30.1263198,-84.1490341,Solanum carolinense
30.22415333,-95.49320333,Solanum carolinense
35.70807,-82.61422833,Solanum carolinense
40.7131,-73.97612833,Solanum carolinense
38.96790833,-84.71918667,Solanum carolinense
40.55019661,-74.67938741,Solanum carolinense
42.972055,-76.35406167,Solanum carolinense
40.55019661,-74.67938741,Solanum carolinense
36.79878685,-76.22125573,Solanum carolinense
40.65768257,-73.96400501,Solanum carolinense
35.81650333,-78.72023833,Solanum carolinense
35.81650333,-78.72023833,Solanum carolinense
36.290232,-81.604848,Solanum carolinense
41.52098333,-72.33571944,Solanum carolinense
36.21764321,-84.29992964,Solanum carolinense
32.86752,-97.352775,Solanum carolinense
43.20014014,-78.53490989,Solanum carolinense
41.40500529,-75.63915261,Solanum carolinense
44.30477758,-72.63676006,Solanum carolinense
,,Solanum carolinense
38.01984697,-77.9276689,Solanum carolinense
40.77259077,-73.95560689,Solanum carolinense
40.77254976,-73.95554383,Solanum carolinense
40.77251606,-73.95567242,Solanum carolinense
39.31775976,-86.45608863,Solanum carolinense
41.17710833,-73.81788667,Solanum carolinense
38.94159664,-74.94765776,Solanum carolinense
37.45695636,-80.11670866,Solanum carolinense
41.67815018,-83.6709671,Solanum carolinense
39.09809333,-91.89653,Solanum carolinense
39.51607879,-75.2018606,Solanum carolinense
41.12059206,-73.48891983,Solanum carolinense
35.6429955,139.462013,Solanum carolinense
40.87108342,-92.91897867,Solanum carolinense
35.02384923,-80.88413642,Solanum carolinense
46.5709,-87.3965,Solanum carolinense
31.7148756,-86.5208021,Solanum carolinense
39.56132158,-77.36719713,Solanum carolinense
40.66059262,-73.96549613,Solanum carolinense
41.50910333,-81.49606333,Solanum carolinense
34.97644806,-83.83525848,Solanum carolinense
35.24167897,-83.34959997,Solanum carolinense
35.62082,-82.614625,Solanum carolinense
42.92660141,-85.44779968,Solanum carolinense
37.51679611,-77.49977875,Solanum carolinense
39.51468667,-79.82301333,Solanum carolinense
39.20269554,-78.1243543,Solanum carolinense
39.05865181,-77.25064551,Solanum carolinense
39.32793802,-74.50348612,Solanum carolinense
41.11099185,-85.11737283,Solanum carolinense
41.18253326,-81.65990448,Solanum carolinense
39.52449457,-79.81670727,Solanum carolinense
41.27532697,-81.54841997,Solanum carolinense
40.77258704,-73.95557005,Solanum carolinense
40.77240992,-73.95584467,Solanum carolinense
40.77240579,-73.95573319,Solanum carolinense
40.77233839,-73.95557487,Solanum carolinense
40.7723387,-73.95590644,Solanum carolinense
40.77253931,-73.95577071,Solanum carolinense
40.77257004,-73.95554393,Solanum carolinense
40.942455,-73.96267,Solanum carolinense
42.43605556,-76.48082778,Solanum carolinense
36.203695,-96.42117167,Solanum carolinense
41.14927825,-77.69454009,Solanum carolinense
40.70093056,-73.99691253,Solanum carolinense
42.49576335,-76.55794499,Solanum carolinense
39.40258217,-76.57795552,Solanum carolinense
39.95538712,-74.89170074,Solanum carolinense
35.78020477,-83.54234314,Solanum carolinense
41.36597061,-71.97999573,Solanum carolinense
29.62230333,-95.64406667,Solanum carolinense
38.91777514,-89.94305193,Solanum carolinense
33.452525,-85.90311667,Solanum carolinense
39.57270019,-77.01941826,Solanum carolinense
42.75037959,-76.76895732,Solanum carolinense
40.54234762,-90.03679113,Solanum carolinense
39.958405,-86.207795,Solanum carolinense
37.43287486,-89.14162213,Solanum carolinense
41.67200851,-73.8988266,Solanum carolinense
42.03851119,-93.64232577,Solanum carolinense
41.91042,-91.50595,Solanum carolinense
42.06329851,-86.48184777,Solanum carolinense
42.54341438,-83.64878939,Solanum carolinense
38.67365717,-90.91289703,Solanum carolinense
38.8471489,-77.29203796,Solanum carolinense
38.40827798,-78.704426,Solanum carolinense
39.60316828,-77.86281176,Solanum carolinense
42.9382369,-85.4679873,Solanum carolinense
35.92450647,-84.30105334,Solanum carolinense
41.69176333,-69.97390833,Solanum carolinense
38.6009003,-95.6457951,Solanum carolinense
38.72441667,-75.10408611,Solanum carolinense
39.5798069,-76.57569878,Solanum carolinense
