"Pop","Date","Time","Plant_ID","Loc","Year","L_area","L_weight","Trichomes","Conc","herb_p","Leaves","fl_m","fl_h","Height","SLA"
"OAK",2020-06-27,"2023","OAK-24","Field","2023",1.475,0.0076,168,0.271361970258752,0.14,5,NA,NA,44,194.078947368421
"OAK",2020-06-27,"2023","OAK-25","Field","2023",0.819,0.004,144,0.248721976663823,0.11,6,NA,NA,53,204.75
"OAK",2020-06-27,"2023","OAK-26","Field","2023",0.72,0.0043,168,0.273999920856881,0.13,7,NA,NA,59,167.441860465116
"OAK",2020-06-27,"2023","OAK-27","Field","2023",1.435,0.0083,208,0.250838134835948,0.14,6,NA,NA,56,172.89156626506
"OAK",2020-06-27,"2023","OAK-28","Field","2023",1.081,0.0063,188,0.231705745882487,0.08,7,NA,NA,46,171.587301587302
"OAK",2020-06-27,"2023","OAK-29","Field","2023",1.435,0.0084,168,0.244547637255795,0.005,8,NA,NA,50,170.833333333333
"OAK",2020-06-27,"2023","OAK-30","Field","2023",0.996,0.0049,152,0.278290214137354,0.07,8,NA,NA,53,203.265306122449
"PLA",2020-06-26,"2023","PLA-1","Field","2023",0.525,0.0024,144,0.0684426934796191,0.28,5,NA,NA,34,218.75
"PLA",2020-06-26,"2023","PLA-2","Field","2023",1.459,0.0077,104,0.10024304299772,0.1,7,NA,NA,26,189.480519480519
"PLA",2020-06-26,"2023","PLA-3","Field","2023",1.143,0.0062,124,0.125549975658889,0.05,4,NA,NA,40,184.354838709677
"PLA",2020-06-26,"2023","PLA-4","Field","2023",1.412,0.0084,168,0.149813323468051,0.4,6,NA,NA,39,168.095238095238
"PLA",2020-06-26,"2023","PLA-5","Field","2023",1.482,0.01,152,0.115085138670708,0.095,7,NA,NA,49,148.2
"PLA",2020-06-26,"2023","PLA-6","Field","2023",1.099,0.0065,112,0.154422489897749,0.07,6,NA,NA,27,169.076923076923
"PLA",2020-06-26,"2023","PLA-7","Field","2023",0.887,0.0059,154,0.17978739949514,0.27,8,NA,NA,29,150.338983050847
"PLA",2020-06-26,"2023","PLA-8","Field","2023",1.148,0.0074,188,0.0814005387253722,0.07,6,NA,NA,32,155.135135135135
"PLA",2020-06-26,"2023","PLA-9","Field","2023",1.041,0.0057,152,0.167351346675391,0.05,5,NA,NA,42,182.631578947368
"PLA",2020-06-26,"2023","PLA-10","Field","2023",0.839,0.0048,144,0.0985617118472646,0.06,9,NA,NA,41,174.791666666667
"PLA",2020-06-26,"2023","PLA-11","Field","2023",0.897,0.0046,164,0.134942239326952,0.13,6,NA,NA,40,195
"PLA",2020-06-26,"2023","PLA-12","Field","2023",0.649,0.0032,48,0.119433408887404,0.1,7,NA,NA,21,202.8125
"PLA",2020-06-26,"2023","PLA-13","Field","2023",1.168,0.0056,124,0.212863241610139,0.005,9,NA,NA,34,208.571428571429
"PLA",2020-06-26,"2023","PLA-14","Field","2023",1.059,0.0066,116,0.173062074893318,0,6,NA,NA,27,160.454545454545
"PLA",2020-06-26,"2023","PLA-15","Field","2023",1.378,0.0083,148,0.202688289303071,0.07,6,NA,NA,54,166.024096385542
"PLA",2020-06-26,"2023","PLA-16","Field","2023",1.789,0.0116,168,0.0737185946758766,0.08,6,NA,NA,45,154.224137931034
"PLA",2020-06-26,"2023","PLA-17","Field","2023",1.084,0.0046,96,0.201093923556949,0.001,3,NA,NA,27,235.652173913043
"PLA",2020-06-26,"2023","PLA-18","Field","2023",1.23,0.0082,124,0.15578494789898,0.06,7,NA,NA,41,150
"PLA",2020-06-26,"2023","PLA-19","Field","2023",1.391,0.0093,136,0.146044822613582,0.06,5,NA,NA,37,149.569892473118
"PLA",2020-06-26,"2023","PLA-20","Field","2023",1.128,0.0066,148,0.133492815921387,0.11,5,NA,NA,40,170.909090909091
"PLA",2020-06-26,"2023","PLA-21","Field","2023",0.966,0.0071,72,0.147668176827815,0.2,4,NA,NA,36,136.056338028169
"PLA",2020-06-26,"2023","PLA-22","Field","2023",1.162,0.0078,132,0.143522825887898,0.1,7,NA,NA,47,148.974358974359
"PLA",2020-06-26,"2023","PLA-23","Field","2023",1.06,0.0072,104,0.1237816791041,0.015,5,NA,NA,33,147.222222222222
"PLA",2020-06-26,"2023","PLA-24","Field","2023",1.157,0.0073,144,0.128709718683021,0.11,6,NA,NA,35,158.493150684932
"PLA",2020-06-26,"2023","PLA-25","Field","2023",0.879,0.0061,112,0.123810667572211,0.2,6,NA,NA,37,144.098360655738
"PLA",2020-06-26,"2023","PLA-26","Field","2023",1.448,0.009,132,0.0903096612582466,0.05,6,NA,NA,33,160.888888888889
"PLA",2020-06-26,"2023","PLA-27","Field","2023",1.253,0.0092,148,0.089082482774868,0.12,8,NA,NA,41,136.195652173913
"PLA",2020-06-26,"2023","PLA-28","Field","2023",1.13,0.0073,140,0.140826898353547,0.14,6,NA,NA,52,154.794520547945
"PLA",2020-06-26,"2023","PLA-29","Field","2023",1.506,0.0097,134,0.146798522784476,0.16,5,NA,NA,41,155.257731958763
"PLA",2020-06-26,"2023","PLA-30","Field","2023",1.189,0.0061,96,0.153543173031706,0.15,6,NA,NA,40,194.918032786885
"BEC",2020-06-25,"2023","BEC-1","Field","2023",0.774,0.0045,144,0.0546151941905267,0.1,4,NA,NA,43,172
"BEC",2020-06-25,"2023","BEC-2","Field","2023",1.364,0.009,224,0.0922422257990002,0.29,6,NA,NA,36,151.555555555556
"BEC",2020-06-25,"2023","BEC-3","Field","2023",1.182,0.0071,172,0.13468134311395,0.023,4,NA,NA,31,166.478873239437
"BEC",2020-06-25,"2023","BEC-4","Field","2023",1.133,0.0066,156,0.0704428977792991,0.03,6,NA,NA,82,171.666666666667
"BEC",2020-06-25,"2023","BEC-5","Field","2023",0.748,0.0046,164,0.0816034580021514,0.5,6,NA,NA,29,162.608695652174
"BEC",2020-06-25,"2023","BEC-6","Field","2023",1.076,0.0071,188,0.103721659171077,0.205,6,NA,NA,44,151.549295774648
"BEC",2020-06-25,"2023","BEC-7","Field","2023",0.749,0.0048,192,0.0927495239909481,0.08,7,NA,NA,31,156.041666666667
"BEC",2020-06-25,"2023","BEC-8","Field","2023",0.846,0.0062,208,0.0557747329149789,0.06,5,NA,NA,40,136.451612903226
"BEC",2020-06-25,"2023","BEC-9","Field","2023",0.82,0.0062,204,0.113722680669477,0.04,8,NA,NA,46,132.258064516129
"BEC",2020-06-25,"2023","BEC-10","Field","2023",0.778,0.0055,176,0.0774581070622348,0.06,7,NA,NA,42,141.454545454545
"BEC",2020-06-25,"2023","BEC-11","Field","2023",1.2,0.0055,152,0.104881197895529,0.14,6,NA,NA,46,218.181818181818
"BEC",2020-06-25,"2023","BEC-13","Field","2023",0.947,0.0059,200,0.0920103180541097,0.03,6,NA,NA,39,160.508474576271
"BEC",2020-06-25,"2023","BEC-14","Field","2023",0.717,0.0033,168,0.082038285023821,0.43,8,NA,NA,45,217.272727272727
"BEC",2020-06-25,"2023","BEC-15","Field","2023",0.654,0.0029,152,0.0961846574621376,0.3,3,NA,NA,29,225.51724137931
"BEC",2020-06-25,"2023","BEC-16","Field","2023",1.591,0.0112,176,0.0496291776753823,0.15,6,NA,NA,57,142.053571428571
"BEC",2020-06-25,"2023","BEC-17","Field","2023",0.75,0.0035,144,0.0824151351092679,0.3,4,NA,NA,37,214.285714285714
"BEC",2020-06-25,"2023","BEC-18","Field","2023",1.322,0.0084,136,0.0858357743464019,0.19,8,NA,NA,42,157.380952380952
"BEC",2020-06-25,"2023","BEC-19","Field","2023",0.606,0.0026,96,0.0535426208704085,0.12,5,NA,NA,40,233.076923076923
"BEC",2020-06-25,"2023","BEC-20","Field","2023",1.421,0.0088,124,0.114969184798263,0.26,6,NA,NA,54,161.477272727273
"BEC",2020-06-25,"2023","BEC-21","Field","2023",1.083,0.008,140,0.084328374004614,0.15,7,NA,NA,56,135.375
"BEC",2020-06-25,"2023","BEC-22","Field","2023",1.929,0.0099,148,0.0910536986064367,0.14,4,NA,NA,46,194.848484848485
"BEC",2020-06-25,"2023","BEC-23","Field","2023",0.531,0.0029,192,0.0623841036443564,0.17,7,NA,NA,41,183.103448275862
"BEC",2020-06-25,"2023","BEC-24","Field","2023",0.778,0.0059,176,0.100851800828058,0.19,5,NA,NA,35,131.864406779661
"BEC",2020-06-25,"2023","BEC-25","Field","2023",0.798,0.0058,128,0.0760956490610035,0.14,7,NA,NA,40,137.586206896552
"BEC",2020-06-25,"2023","BEC-26","Field","2023",0.69,0.005,72,0.0884737249445306,0.23,6,NA,NA,38,138
"BEC",2020-06-25,"2023","BEC-27","Field","2023",1.106,0.0067,152,0.100764835423724,0.3,7,NA,NA,31,165.074626865672
"BEC",2020-06-25,"2023","BEC-28","Field","2023",0.924,0.0054,172,0.0985907003153759,0.18,12,NA,NA,34,171.111111111111
"BEC",2020-06-25,"2023","BEC-29","Field","2023",1.215,0.0066,112,0.0919813295859984,0.15,4,NA,NA,27,184.090909090909
"BEC",2020-06-25,"2023","BEC-30","Field","2023",1.537,0.0088,124,0.0924741335438906,0.36,9,NA,NA,38,174.659090909091
"REF",2020-06-23,"2023","REF-1","Field","2023",3.514,0.0098,72,0.174598463703217,0.001,31,NA,NA,52,358.571428571429
"REF",2020-06-23,"2023","REF-2","Field","2023",1.974,0.0052,68,0.11291100356236,0.02,7,NA,NA,37,379.615384615385
"REF",2020-06-23,"2023","REF-3","Field","2023",2.478,0.0096,60,0.0748781334003287,0.08,5,NA,NA,42,258.125
"REF",2020-06-23,"2023","REF-4","Field","2023",2.411,0.0078,82,0.0713125518226382,0.05,10,NA,NA,62,309.102564102564
"REF",2020-06-23,"2023","REF-5","Field","2023",1.748,0.0061,88,0.0684137050115078,0.02,15,NA,NA,46,286.55737704918
"REF",2020-06-23,"2023","REF-6","Field","2023",2.173,0.0081,52,0.0651669965830416,0.02,10,NA,NA,47,268.271604938272
"REF",2020-06-23,"2023","REF-7","Field","2023",1.152,0.0038,68,0.0613115303242381,0.12,13,NA,NA,40,303.157894736842
"REF",2020-06-23,"2023","REF-8","Field","2023",1.883,0.0067,188,0.0386425482611978,0.03,13,NA,NA,36,281.044776119403
"REF",2020-06-23,"2023","REF-9","Field","2023",2.537,0.007,64,0.0727039982919809,0.065,6,NA,NA,39,362.428571428571
"REF",2020-06-23,"2023","REF-10","Field","2023",1.99,0.007,96,0.0903869638398767,0.1,11,NA,NA,67,284.285714285714
"REF",2020-06-23,"2023","REF-11","Field","2023",2.353,0.009,116,0.0816904234064853,0.016,8,NA,NA,34,261.444444444445
"REF",2020-06-23,"2023","REF-12","Field","2023",1.321,0.0051,144,0.0655728351365999,0.011,5,NA,NA,52,259.019607843137
"REF",2020-06-23,"2023","REF-13","Field","2023",2.01,0.0072,116,0.214428618888149,0.021,15,NA,NA,66,279.166666666667
"REF",2020-06-23,"2023","REF-14","Field","2023",1.275,0.0045,108,0.0871112669432993,0.055,13,NA,NA,35,283.333333333333
"REF",2020-06-23,"2023","REF-15","Field","2023",1.557,0.0065,128,0.0591084067477789,0.05,6,NA,NA,51,239.538461538462
"REF",2020-06-23,"2023","REF-16","Field","2023",1.768,0.0069,132,0.0933147991191185,0.01,7,NA,NA,70,256.231884057971
"REF",2020-06-23,"2023","REF-17","Field","2023",1.788,0.0065,108,0.0832268122163844,0.09,9,NA,NA,55,275.076923076923
"REF",2020-06-23,"2023","REF-18","Field","2023",1.289,0.005,116,0.0806758270225896,0.05,14,NA,NA,62,257.8
"REF",2020-06-23,"2023","REF-19","Field","2023",2.89,0.0115,124,0.0820962619600436,0.05,9,NA,NA,45,251.304347826087
"REF",2020-06-23,"2023","REF-20","Field","2023",2.081,0.0074,144,0.0696891976084052,0.021,11,NA,NA,53,281.216216216216
"REF",2020-06-23,"2023","REF-21","Field","2023",1.301,0.0041,172,0.0923002027352228,0.042,10,NA,NA,54,317.317073170732
"REF",2020-06-23,"2023","REF-22","Field","2023",1.132,0.0028,108,0.0972306275007012,0.09,6,NA,NA,30,404.285714285714
"REF",2020-06-23,"2023","REF-23","Field","2023",2.163,0.0089,144,0.0740374678251009,0.18,8,NA,NA,44,243.033707865169
"REF",2020-06-23,"2023","REF-24","Field","2023",1.182,0.004,192,0.0656018236047112,0,10,NA,NA,39,295.5
"REF",2020-06-23,"2023","REF-25","Field","2023",1.749,0.0062,116,0.0459186537571353,0.05,8,NA,NA,40,282.096774193548
"REF",2020-06-23,"2023","REF-26","Field","2023",1.359,0.0049,112,0.0840095008553897,0.04,7,NA,NA,45,277.34693877551
"REF",2020-06-23,"2023","REF-27","Field","2023",2.237,0.0073,120,0.0747621795278835,0.03,8,NA,NA,63,306.438356164384
"REF",2020-06-23,"2023","REF-28","Field","2023",2.102,0.0077,144,0.0771972108492331,0.1,12,NA,NA,23,272.987012987013
"REF",2020-06-23,"2023","REF-29","Field","2023",1.763,0.0066,132,0.0784727034461305,0.05,16,NA,NA,60,267.121212121212
"REF",2020-06-23,"2023","REF-30","Field","2023",2.785,0.0107,148,0.0855169011971775,0.08,17,NA,NA,43,260.280373831776
"GRE",2020-06-22,"2023","GRE-1","Field","2023",1.424,0.0064,96,0.07424038710188,0.48,8,NA,NA,47,222.5
"GRE",2020-06-22,"2023","GRE-2","Field","2023",1.076,0.0041,156,0.118988919043031,0.13,5,NA,NA,40,262.439024390244
"GRE",2020-06-22,"2023","GRE-3","Field","2023",1.271,0.0064,152,0.12778208770346,0.34,10,NA,NA,60,198.59375
"GRE",2020-06-22,"2023","GRE-4","Field","2023",0.516,0.0023,128,0.176424737194229,0.3,7,NA,NA,44,224.347826086957
"GRE",2020-06-22,"2023","GRE-5","Field","2023",1.206,0.0053,76,0.139048938976054,0.23,7,NA,NA,57,227.547169811321
"GRE",2020-06-22,"2023","GRE-6","Field","2023",0.737,0.0037,132,0.162133422415356,0.4,9,NA,NA,56,199.189189189189
"GRE",2020-06-22,"2023","GRE-7","Field","2023",0.798,0.0039,76,0.125086160169108,0.19,8,NA,NA,51,204.615384615385
"GRE",2020-06-22,"2023","GRE-8","Field","2023",0.742,0.0038,100,0.142537217972114,0.41,9,NA,NA,57,195.263157894737
"GRE",2020-06-22,"2023","GRE-9","Field","2023",1.448,0.0064,136,0.152016447044511,0.16,6,NA,NA,54,226.25
"GRE",2020-06-22,"2023","GRE-10","Field","2023",0.593,0.0022,144,0.0951120841420194,0.13,5,NA,NA,61,269.545454545455
"GRE",2020-06-22,"2023","GRE-11","Field","2023",1.132,0.0089,108,0.134420446900949,0.24,10,NA,NA,57,127.191011235955
"GRE",2020-06-22,"2023","GRE-12","Field","2023",0.72,0.004,128,0.0952280380144646,0.29,8,NA,NA,66,180
"GRE",2020-06-22,"2023","GRE-13","Field","2023",0.636,0.0031,124,0.163872730502034,0.24,12,NA,NA,33,205.161290322581
"GRE",2020-06-22,"2023","GRE-14","Field","2023",0.651,0.0024,104,0.248606022791378,0.16,6,NA,NA,20,271.25
"GRE",2020-06-22,"2023","GRE-15","Field","2023",1.264,0.0059,148,0.15334991657763,0.13,5,NA,NA,31,214.237288135593
"GRE",2020-06-22,"2023","GRE-16","Field","2023",1.024,0.0054,132,0.175207221533554,0.22,4,NA,NA,35,189.62962962963
"GRE",2020-06-22,"2023","GRE-17","Field","2023",1.012,0.0053,112,0.179845376431363,0.35,9,NA,NA,47,190.943396226415
"GRE",2020-06-22,"2023","GRE-18","Field","2023",0.802,0.0041,168,0.139812301969651,0.16,7,NA,NA,31,195.609756097561
"GRE",2020-06-22,"2023","GRE-19","Field","2023",1.277,0.0078,120,0.144421468399349,0.31,9,NA,NA,45,163.717948717949
"GRE",2020-06-22,"2023","GRE-20","Field","2023",1.113,0.0049,88,0.115510302869674,0.31,7,NA,NA,56,227.142857142857
"GRE",2020-06-22,"2023","GRE-21","Field","2023",1.952,0.0069,84,0.225038398216887,0.1,7,NA,NA,34,282.898550724638
"GRE",2020-06-22,"2023","GRE-22","Field","2023",1.061,0.0058,104,0.167757185228949,0.14,7,NA,NA,34,182.931034482759
"GRE",2020-06-22,"2023","GRE-23","Field","2023",0.904,0.0043,96,0.169322562506959,0.12,16,NA,NA,50,210.232558139535
"GRE",2020-06-22,"2023","GRE-24","Field","2023",1.192,0.007,192,0.186367781756407,0.21,10,NA,NA,41,170.285714285714
"GRE",2020-06-22,"2023","GRE-25","Field","2023",1.05,0.0054,124,0.154161593684747,0.18,7,NA,NA,26,194.444444444444
"GRE",2020-06-22,"2023","GRE-26","Field","2023",1.201,0.0063,112,0.261071064079239,0.22,7,NA,NA,41,190.634920634921
"GRE",2020-06-22,"2023","GRE-27","Field","2023",0.774,0.0033,132,0.208543959861555,0.3,4,NA,NA,42,234.545454545455
"GRE",2020-06-22,"2023","GRE-28","Field","2023",0.798,0.0033,88,0.265970115190049,0.19,6,NA,NA,22,241.818181818182
"GRE",2020-06-22,"2023","GRE-29","Field","2023",1.465,0.0065,76,0.226603775494897,0.21,8,NA,NA,50,225.384615384615
"GRE",2020-06-22,"2023","GRE-30","Field","2023",0.686,0.0036,204,0.108504756409442,0.24,6,NA,NA,42,190.555555555556
"ARB",2023-05-31,"Early","ARB-12A","Garden","2023",1.074,0.005275,141.25,0.246253530819518,0.01,19,NA,NA,12,203.601895734597
"ARB",2023-06-12,"Early","ARB-12A","Garden","2023",1.074,0.005275,141.25,0.246253530819518,0.005,19,NA,NA,12,203.601895734597
"ARB",2023-06-20,"Mid","ARB-12A","Garden","2023",1.074,0.005275,141.25,0.246253530819518,0.05,NA,0,0,NA,203.601895734597
"ARB",2023-06-29,"Mid","ARB-12A","Garden","2023",1.074,0.005275,141.25,0.246253530819518,0.07,27,NA,NA,16,203.601895734597
"ARB",2023-07-03,"Mid","ARB-12A","Garden","2023",1.074,0.005275,141.25,0.246253530819518,0.05,NA,NA,NA,NA,203.601895734597
"ARB",2023-07-10,"Mid","ARB-12A","Garden","2023",1.074,0.005275,141.25,0.246253530819518,0.05,NA,NA,NA,NA,203.601895734597
"ARB",2023-07-17,"Late","ARB-12A","Garden","2023",1.074,0.005275,141.25,0.246253530819518,0.18,37,NA,NA,23,203.601895734597
"ARB",2023-07-28,"Late","ARB-12A","Garden","2023",1.074,0.005275,141.25,0.246253530819518,0.35,NA,NA,NA,NA,203.601895734597
"ARB",2023-08-03,"Late","ARB-12A","Garden","2023",1.074,0.005275,141.25,0.246253530819518,0.18,33,NA,NA,25,203.601895734597
"ARB",2023-08-07,"Late","ARB-12A","Garden","2023",1.074,0.005275,141.25,0.246253530819518,0.2,NA,NA,NA,NA,203.601895734597
"ARB",2023-08-15,"Late","ARB-12A","Garden","2023",1.074,0.005275,141.25,0.246253530819518,0.15,NA,NA,NA,NA,203.601895734597
"ARB",2023-05-31,"Early","ARB-7C","Garden","2023",0.90375,0.0047,104.75,0.5822313137346,0.01,22,NA,NA,24,192.287234042553
"ARB",2023-06-05,"Early","ARB-7C","Garden","2023",0.90375,0.0047,104.75,0.5822313137346,0.07,NA,NA,NA,NA,192.287234042553
"ARB",2023-06-12,"Early","ARB-7C","Garden","2023",0.90375,0.0047,104.75,0.5822313137346,0.12,22,NA,1,19,192.287234042553
"ARB",2023-06-20,"Mid","ARB-7C","Garden","2023",0.90375,0.0047,104.75,0.5822313137346,0.1,NA,0,0,NA,192.287234042553
"ARB",2023-06-29,"Mid","ARB-7C","Garden","2023",0.90375,0.0047,104.75,0.5822313137346,0.12,29,NA,NA,32,192.287234042553
"ARB",2023-07-03,"Mid","ARB-7C","Garden","2023",0.90375,0.0047,104.75,0.5822313137346,0.02,NA,1,1,NA,192.287234042553
"ARB",2023-07-10,"Mid","ARB-7C","Garden","2023",0.90375,0.0047,104.75,0.5822313137346,0.01,NA,NA,1,NA,192.287234042553
"ARB",2023-07-17,"Late","ARB-7C","Garden","2023",0.90375,0.0047,104.75,0.5822313137346,0.15,49,NA,NA,30,192.287234042553
"ARB",2023-07-28,"Late","ARB-7C","Garden","2023",0.90375,0.0047,104.75,0.5822313137346,0.03,NA,NA,NA,NA,192.287234042553
"ARB",2023-08-03,"Late","ARB-7C","Garden","2023",0.90375,0.0047,104.75,0.5822313137346,0.18,47,NA,NA,34,192.287234042553
"ARB",2023-08-07,"Late","ARB-7C","Garden","2023",0.90375,0.0047,104.75,0.5822313137346,0.05,NA,NA,NA,NA,192.287234042553
"ARB",2023-08-15,"Late","ARB-7C","Garden","2023",0.90375,0.0047,104.75,0.5822313137346,0.07,NA,NA,NA,NA,192.287234042553
"ARB",2023-05-31,"Early","ARB-7D","Garden","2023",1.12925,0.006225,58,0.192712920298277,0.01,12,NA,NA,19,181.40562248996
"ARB",2023-06-05,"Early","ARB-7D","Garden","2023",1.12925,0.006225,58,0.192712920298277,0.01,NA,NA,NA,NA,181.40562248996
"ARB",2023-06-12,"Early","ARB-7D","Garden","2023",1.12925,0.006225,58,0.192712920298277,0.04,17,NA,NA,22,181.40562248996
"ARB",2023-06-20,"Mid","ARB-7D","Garden","2023",1.12925,0.006225,58,0.192712920298277,0.1,NA,0,0,NA,181.40562248996
"ARB",2023-06-29,"Mid","ARB-7D","Garden","2023",1.12925,0.006225,58,0.192712920298277,0.05,32,NA,NA,32,181.40562248996
"ARB",2023-07-03,"Mid","ARB-7D","Garden","2023",1.12925,0.006225,58,0.192712920298277,0.01,NA,NA,NA,NA,181.40562248996
"ARB",2023-07-17,"Late","ARB-7D","Garden","2023",1.12925,0.006225,58,0.192712920298277,0.07,53,NA,NA,44,181.40562248996
"ARB",2023-07-28,"Late","ARB-7D","Garden","2023",1.12925,0.006225,58,0.192712920298277,0.1,NA,NA,NA,NA,181.40562248996
"ARB",2023-08-03,"Late","ARB-7D","Garden","2023",1.12925,0.006225,58,0.192712920298277,0.25,66,NA,NA,41,181.40562248996
"ARB",2023-08-07,"Late","ARB-7D","Garden","2023",1.12925,0.006225,58,0.192712920298277,0.05,NA,NA,NA,NA,181.40562248996
"ARB",2023-08-15,"Late","ARB-7D","Garden","2023",1.12925,0.006225,58,0.192712920298277,0.13,NA,NA,NA,NA,181.40562248996
"ARB",2023-05-31,"Early","ARB-7E","Garden","2023",0.759,0.004175,70.25,0.11139367895786,0.02,12,NA,NA,22,181.796407185629
"ARB",2023-06-05,"Early","ARB-7E","Garden","2023",0.759,0.004175,70.25,0.11139367895786,0.2,NA,NA,NA,NA,181.796407185629
"ARB",2023-06-12,"Early","ARB-7E","Garden","2023",0.759,0.004175,70.25,0.11139367895786,0.25,11,NA,NA,22,181.796407185629
"ARB",2023-06-20,"Mid","ARB-7E","Garden","2023",0.759,0.004175,70.25,0.11139367895786,0.28,NA,0,0,NA,181.796407185629
"ARB",2023-06-29,"Mid","ARB-7E","Garden","2023",0.759,0.004175,70.25,0.11139367895786,0.2,27,NA,NA,34,181.796407185629
"ARB",2023-07-03,"Mid","ARB-7E","Garden","2023",0.759,0.004175,70.25,0.11139367895786,0.02,NA,NA,NA,NA,181.796407185629
"ARB",2023-07-10,"Mid","ARB-7E","Garden","2023",0.759,0.004175,70.25,0.11139367895786,0.02,NA,NA,NA,NA,181.796407185629
"ARB",2023-07-17,"Late","ARB-7E","Garden","2023",0.759,0.004175,70.25,0.11139367895786,0.12,49,NA,NA,38,181.796407185629
"ARB",2023-07-28,"Late","ARB-7E","Garden","2023",0.759,0.004175,70.25,0.11139367895786,0.05,NA,NA,NA,NA,181.796407185629
"ARB",2023-08-03,"Late","ARB-7E","Garden","2023",0.759,0.004175,70.25,0.11139367895786,0.35,57,NA,NA,33,181.796407185629
"ARB",2023-08-07,"Late","ARB-7E","Garden","2023",0.759,0.004175,70.25,0.11139367895786,0.18,NA,NA,NA,NA,181.796407185629
"ARB",2023-08-15,"Late","ARB-7E","Garden","2023",0.759,0.004175,70.25,0.11139367895786,0.13,NA,NA,NA,NA,181.796407185629
"ARB",2023-05-31,"Early","ARB-7F","Garden","2023",0.7725,0.004175,101.75,0.242971676886252,0.03,18,NA,NA,18,185.02994011976
"ARB",2023-06-05,"Early","ARB-7F","Garden","2023",0.7725,0.004175,101.75,0.242971676886252,0.03,NA,NA,NA,NA,185.02994011976
"ARB",2023-06-12,"Early","ARB-7F","Garden","2023",0.7725,0.004175,101.75,0.242971676886252,0.02,17,NA,NA,18,185.02994011976
"ARB",2023-06-20,"Mid","ARB-7F","Garden","2023",0.7725,0.004175,101.75,0.242971676886252,0.6,NA,0,0,NA,185.02994011976
"ARB",2023-06-29,"Mid","ARB-7F","Garden","2023",0.7725,0.004175,101.75,0.242971676886252,0.05,32,NA,NA,22,185.02994011976
"ARB",2023-07-03,"Mid","ARB-7F","Garden","2023",0.7725,0.004175,101.75,0.242971676886252,0.05,NA,NA,NA,NA,185.02994011976
"ARB",2023-07-10,"Mid","ARB-7F","Garden","2023",0.7725,0.004175,101.75,0.242971676886252,0.03,NA,NA,NA,NA,185.02994011976
"ARB",2023-07-17,"Late","ARB-7F","Garden","2023",0.7725,0.004175,101.75,0.242971676886252,0.28,54,NA,NA,36,185.02994011976
"ARB",2023-07-28,"Late","ARB-7F","Garden","2023",0.7725,0.004175,101.75,0.242971676886252,0.04,NA,NA,NA,NA,185.02994011976
"ARB",2023-08-03,"Late","ARB-7F","Garden","2023",0.7725,0.004175,101.75,0.242971676886252,0.15,53,NA,NA,38,185.02994011976
"ARB",2023-08-07,"Late","ARB-7F","Garden","2023",0.7725,0.004175,101.75,0.242971676886252,0.15,NA,NA,NA,NA,185.02994011976
"ARB",2023-08-15,"Late","ARB-7F","Garden","2023",0.7725,0.004175,101.75,0.242971676886252,0.13,NA,NA,NA,NA,185.02994011976
"ARB",2023-05-31,"Early","ARB-8A","Garden","2023",1.05775,0.003575,73.5,0.675385018351943,0.01,6,NA,NA,6,295.874125874126
"ARB",2023-06-20,"Mid","ARB-8A","Garden","2023",1.05775,0.003575,73.5,0.675385018351943,0.15,NA,0,0,NA,295.874125874126
"ARB",2023-06-29,"Mid","ARB-8A","Garden","2023",1.05775,0.003575,73.5,0.675385018351943,0.35,19,NA,NA,17,295.874125874126
"ARB",2023-07-03,"Mid","ARB-8A","Garden","2023",1.05775,0.003575,73.5,0.675385018351943,0.3,NA,NA,NA,NA,295.874125874126
"ARB",2023-07-10,"Mid","ARB-8A","Garden","2023",1.05775,0.003575,73.5,0.675385018351943,0.3,NA,NA,NA,NA,295.874125874126
"ARB",2023-07-17,"Late","ARB-8A","Garden","2023",1.05775,0.003575,73.5,0.675385018351943,0.38,32,NA,NA,23,295.874125874126
"ARB",2023-07-28,"Late","ARB-8A","Garden","2023",1.05775,0.003575,73.5,0.675385018351943,0.7,NA,NA,NA,NA,295.874125874126
"ARB",2023-08-03,"Late","ARB-8A","Garden","2023",1.05775,0.003575,73.5,0.675385018351943,0.4,47,NA,NA,22,295.874125874126
"ARB",2023-08-07,"Late","ARB-8A","Garden","2023",1.05775,0.003575,73.5,0.675385018351943,0.15,NA,NA,NA,NA,295.874125874126
"ARB",2023-08-15,"Late","ARB-8A","Garden","2023",1.05775,0.003575,73.5,0.675385018351943,0.25,NA,NA,NA,NA,295.874125874126
"BR",2023-05-31,"Early","BR-1E","Garden","2023",1.21925,0.007575,152.25,0.245729552755046,0.01,9,NA,NA,16,160.957095709571
"BR",2023-06-05,"Early","BR-1E","Garden","2023",1.21925,0.007575,152.25,0.245729552755046,0.01,NA,NA,NA,NA,160.957095709571
"BR",2023-06-20,"Mid","BR-1E","Garden","2023",1.21925,0.007575,152.25,0.245729552755046,0.05,NA,0,0,NA,160.957095709571
"BR",2023-06-29,"Mid","BR-1E","Garden","2023",1.21925,0.007575,152.25,0.245729552755046,0.01,22,NA,NA,33,160.957095709571
"BR",2023-07-03,"Mid","BR-1E","Garden","2023",1.21925,0.007575,152.25,0.245729552755046,0.01,NA,NA,2,NA,160.957095709571
"BR",2023-07-10,"Mid","BR-1E","Garden","2023",1.21925,0.007575,152.25,0.245729552755046,0.01,NA,NA,1,NA,160.957095709571
