"","Pop","Year","image_date","NPP_g"
"2473","N10",2014,2014-07-28,0.0435083333333333
"2474","N10",2015,2015-05-01,0.0195875
"2475","N10",2015,2015-05-09,0.0211761904761905
"2476","N10",2015,2015-05-17,0.034275
"2477","N10",2015,2015-05-25,0.0374941176470588
"2478","N10",2015,2015-06-10,0.03727
"2479","N10",2015,2015-06-18,0.0558846153846154
"2480","N10",2015,2015-06-26,0.0516636363636364
"2481","N10",2015,2015-07-04,0.0498222222222222
"2482","N10",2015,2015-07-12,0.0439933333333333
"2483","N10",2015,2015-07-20,0.0390285714285714
"2484","N10",2015,2015-07-28,0.0434538461538462
"2485","N10",2016,2016-05-08,0.0214521739130435
"2486","N10",2016,2016-05-16,0.0403583333333333
"2487","N10",2016,2016-05-24,0.04205
"2488","N10",2016,2016-06-01,0.0473
"2489","N10",2016,2016-06-09,0.04548
"2490","N10",2016,2016-06-17,0.045575
"2491","N10",2016,2016-06-25,0.0605
"2492","N10",2016,2016-07-11,0.0373888888888889
"2493","N10",2016,2016-07-19,0.0249363636363636
"2494","N10",2016,2016-07-27,0.0359625
"2495","N10",2017,2017-05-01,0.0198666666666667
"2496","N10",2017,2017-05-09,0.0318333333333333
"2497","N10",2017,2017-05-17,0.0229090909090909
"2498","N10",2017,2017-05-25,0.05202
"2499","N10",2017,2017-06-02,0.0558769230769231
"2500","N10",2017,2017-06-10,0.0382846153846154
"2501","N10",2017,2017-06-18,0.04695
"2502","N10",2017,2017-06-26,0.0451083333333333
"2503","N10",2017,2017-07-04,0.0513333333333333
"2504","N10",2017,2017-07-12,0.05563
"2505","N10",2017,2017-07-20,0.0405916666666667
"2506","N10",2018,2018-05-01,0.0220875
"2507","N10",2018,2018-05-09,0.0259260869565217
"2508","N10",2018,2018-05-17,0.0328347826086956
"2509","N10",2018,2018-05-25,0.0427904761904762
"2510","N10",2018,2018-06-02,0.0559
"2511","N10",2018,2018-06-10,0.04516
"2512","N10",2018,2018-06-18,0.0384625
"2513","N10",2018,2018-06-26,0.04141
"2514","N10",2018,2018-07-04,0.0485857142857143
"2515","N10",2018,2018-07-12,0.0442166666666667
"2516","N10",2018,2018-07-20,0.0463428571428571
"2517","N10",2018,2018-07-28,0.03743
"2518","N10",2019,2019-05-01,0.0111375
"2519","N10",2019,2019-05-09,0.0190608695652174
"2520","N10",2019,2019-05-25,0.0334526315789474
"2521","N10",2019,2019-06-02,0.0527611111111111
"2522","N10",2019,2019-06-10,0.03651875
"2523","N10",2019,2019-06-18,0.0458375
"2524","N10",2019,2019-06-26,0.0377090909090909
"2525","N10",2019,2019-07-04,0.0511461538461538
"2526","N10",2019,2019-07-12,0.0399133333333333
"2527","N10",2019,2019-07-20,0.0436363636363636
"2528","N10",2019,2019-07-28,0.0425769230769231
"2529","N10",2020,2020-05-08,0.0164416666666667
"2530","N10",2020,2020-05-16,0.0264416666666667
"2531","N10",2020,2020-05-24,0.0436904761904762
"2532","N10",2020,2020-06-01,0.0500823529411765
"2533","N10",2020,2020-06-09,0.0568066666666667
"2534","N10",2020,2020-06-25,0.0510571428571429
"2535","N10",2020,2020-07-03,0.0310833333333333
"2536","N10",2020,2020-07-11,0.0352357142857143
"2537","N10",2020,2020-07-19,0.0515166666666667
"2538","N10",2020,2020-07-27,0.0363888888888889
"2539","N10",2021,2021-05-01,0.0222478260869565
"2540","N10",2021,2021-05-09,0.0240434782608696
"2541","N10",2021,2021-05-17,0.0333416666666667
"2542","N10",2021,2021-05-25,0.0410058823529412
"2543","N10",2021,2021-06-02,0.0352777777777778
"2544","N10",2021,2021-06-10,0.0481692307692308
"2545","N10",2021,2021-06-18,0.03914
"2546","N10",2021,2021-06-26,0.0440666666666667
"2547","N10",2021,2021-07-04,0.0409727272727273
"2548","N10",2021,2021-07-20,0.0345818181818182
"2549","N10",2021,2021-07-28,0.0404785714285714
"2550","N10",2022,2022-05-01,0.00993333333333333
"2551","N10",2022,2022-05-09,0.0289434782608696
"2552","N10",2022,2022-05-17,0.0301
"2553","N10",2022,2022-05-25,0.03497
"2554","N10",2022,2022-06-02,0.0448666666666667
"2555","N10",2022,2022-06-10,0.05044
"2556","N10",2022,2022-06-18,0.0476357142857143
"2557","N10",2022,2022-06-26,0.0578214285714286
"2558","N10",2022,2022-07-04,0.0488285714285714
"2559","N10",2022,2022-07-12,0.05074
"2560","N10",2022,2022-07-20,0.0471421052631579
"2561","N10",2022,2022-07-28,0.0482909090909091
"2562","N10",2023,2023-05-09,0.0269952380952381
"2563","N10",2023,2023-05-17,0.0400058823529412
"2564","N10",2023,2023-05-25,0.0415190476190476
"2565","N10",2023,2023-06-02,0.0485866666666667
"2566","N10",2023,2023-06-10,0.0398529411764706
"2567","N10",2023,2023-06-18,0.0461857142857143
"2568","N10",2023,2023-06-26,0.0392
"2569","N10",2023,2023-07-04,0.0473571428571429
"2570","N10",2023,2023-07-12,0.05035
"2571","N10",2023,2023-07-20,0.03565
"2572","N10",2023,2023-07-28,0.0365923076923077
"2573","N10",2024,2024-05-08,0.0330304347826087
"2574","N10",2024,2024-05-16,0.0416565217391304
"2575","N10",2024,2024-05-24,0.04184
"2576","N10",2024,2024-06-09,0.04395
"2577","N10",2024,2024-06-17,0.0341625
"2578","N10",2024,2024-06-25,0.0496272727272727
"2579","N10",2024,2024-07-03,0.0368
"2580","N10",2024,2024-07-11,0.0436615384615385
"2581","N10",2024,2024-07-19,0.0457428571428571
"2582","N10",2024,2024-07-27,0.0321
"2583","N10",2025,2025-05-01,0.0201583333333333
"2584","N10",2025,2025-05-09,0.0360083333333333
"2585","N10",2025,2025-05-17,0.0143555555555556
"2586","N10",2025,2025-05-25,0.0415434782608696
"2587","N10",2025,2025-06-02,0.0429941176470588
"2588","N10",2025,2025-06-10,0.0478857142857143
"2589","N10",2025,2025-06-18,0.0353933333333333
"2590","N10",2025,2025-07-04,0.0409222222222222
"2591","N10",2025,2025-07-12,0.0460333333333333
"2592","N10",2025,2025-07-20,0.0331625
"2593","N10",2025,2025-07-28,0.0311625
"2594","N2",2013,2013-05-01,0.0271041666666667
"2595","N2",2013,2013-05-09,0.0288958333333333
"2596","N2",2013,2013-05-17,0.03145
"2597","N2",2013,2013-05-25,0.0281
"2598","N2",2013,2013-06-02,0.0466666666666667
"2599","N2",2013,2013-06-10,0.0419416666666667
"2600","N2",2013,2013-06-18,0.0287565217391304
"2601","N2",2013,2013-06-26,0.0373227272727273
"2602","N2",2013,2013-07-04,0.0447909090909091
"2603","N2",2013,2013-07-12,0.0450421052631579
"2604","N2",2013,2013-07-20,0.0437791666666667
"2605","N2",2013,2013-07-28,0.0472272727272727
"2606","N2",2014,2014-05-01,0.0224739130434783
"2607","N2",2014,2014-05-17,0.042596
"2608","N2",2014,2014-05-25,0.0455391304347826
"2609","N2",2014,2014-06-02,0.0472958333333333
"2610","N2",2014,2014-06-10,0.04425
"2611","N2",2014,2014-06-18,0.0374333333333333
"2612","N2",2014,2014-06-26,0.0447785714285714
"2613","N2",2014,2014-07-04,0.043925
"2614","N2",2014,2014-07-12,0.04828
"2615","N2",2014,2014-07-20,0.045395
"2616","N2",2014,2014-07-28,0.0460318181818182
"2617","N2",2015,2015-05-01,0.0278869565217391
"2618","N2",2015,2015-05-09,0.0292625
"2619","N2",2015,2015-05-17,0.0363208333333333
"2620","N2",2015,2015-05-25,0.0368772727272727
"2621","N2",2015,2015-06-18,0.0457047619047619
"2622","N2",2015,2015-06-26,0.048765
"2623","N2",2015,2015-07-04,0.03672
"2624","N2",2015,2015-07-12,0.0399
"2625","N2",2015,2015-07-20,0.0378260869565217
"2626","N2",2015,2015-07-28,0.0452590909090909
"2627","N2",2016,2016-05-08,0.0348708333333333
"2628","N2",2016,2016-05-16,0.0386208333333333
"2629","N2",2016,2016-05-24,0.0392636363636364
"2630","N2",2016,2016-06-01,0.044
"2631","N2",2016,2016-06-09,0.0369608695652174
"2632","N2",2016,2016-06-17,0.0464791666666667
"2633","N2",2016,2016-06-25,0.0468388888888889
"2634","N2",2016,2016-07-11,0.033975
"2635","N2",2016,2016-07-19,0.02944
"2636","N2",2016,2016-07-27,0.0381315789473684
"2637","N2",2017,2017-05-01,0.023752
"2638","N2",2017,2017-05-09,0.0392208333333333
"2639","N2",2017,2017-05-17,0.0309708333333333
"2640","N2",2017,2017-05-25,0.0549333333333333
"2641","N2",2017,2017-06-02,0.0486
"2642","N2",2017,2017-06-10,0.02825
"2643","N2",2017,2017-06-18,0.048825
"2644","N2",2017,2017-06-26,0.0439142857142857
"2645","N2",2017,2017-07-04,0.0288
"2646","N2",2017,2017-07-12,0.043795652173913
"2647","N2",2017,2017-07-20,0.0399947368421053
"2648","N2",2018,2018-05-01,0.02724
"2649","N2",2018,2018-05-09,0.031092
"2650","N2",2018,2018-05-17,0.0392818181818182
"2651","N2",2018,2018-05-25,0.0353739130434783
"2652","N2",2018,2018-06-02,0.045475
"2653","N2",2018,2018-06-10,0.0291454545454545
"2654","N2",2018,2018-06-18,0.0387086956521739
"2655","N2",2018,2018-06-26,0.0359272727272727
"2656","N2",2018,2018-07-04,0.0507619047619048
"2657","N2",2018,2018-07-12,0.0428217391304348
"2658","N2",2018,2018-07-20,0.0501952380952381
"2659","N2",2018,2018-07-28,0.0349
"2660","N2",2019,2019-05-01,0.02166
"2661","N2",2019,2019-05-09,0.03146
"2662","N2",2019,2019-05-25,0.0325090909090909
"2663","N2",2019,2019-06-02,0.0474857142857143
"2664","N2",2019,2019-06-10,0.0384375
"2665","N2",2019,2019-06-18,0.0433722222222222
"2666","N2",2019,2019-06-26,0.0208578947368421
"2667","N2",2019,2019-07-04,0.0373714285714286
"2668","N2",2019,2019-07-12,0.0313
"2669","N2",2019,2019-07-20,0.0454521739130435
"2670","N2",2019,2019-07-28,0.0449875
"2671","N2",2020,2020-05-08,0.0229928571428571
"2672","N2",2020,2020-05-16,0.0285333333333333
"2673","N2",2020,2020-05-24,0.0426681818181818
"2674","N2",2020,2020-06-01,0.0392714285714286
"2675","N2",2020,2020-06-09,0.0553173913043478
"2676","N2",2020,2020-06-25,0.0361315789473684
"2677","N2",2020,2020-07-03,0.0340782608695652
"2678","N2",2020,2020-07-11,0.03134
"2679","N2",2020,2020-07-19,0.0412541666666667
"2680","N2",2020,2020-07-27,0.0351923076923077
"2681","N2",2021,2021-05-01,0.0260869565217391
"2682","N2",2021,2021-05-09,0.0243541666666667
"2683","N2",2021,2021-05-17,0.02966
"2684","N2",2021,2021-05-25,0.035295652173913
"2685","N2",2021,2021-06-02,0.0359333333333333
"2686","N2",2021,2021-06-10,0.0423416666666667
"2687","N2",2021,2021-06-18,0.0282458333333333
"2688","N2",2021,2021-06-26,0.0382913043478261
"2689","N2",2021,2021-07-04,0.035425
"2690","N2",2021,2021-07-20,0.0356823529411765
"2691","N2",2021,2021-07-28,0.0288111111111111
"2692","N2",2022,2022-05-01,0.013095652173913
"2693","N2",2022,2022-05-09,0.0298421052631579
"2694","N2",2022,2022-05-17,0.0357272727272727
"2695","N2",2022,2022-06-02,0.03444
"2696","N2",2022,2022-06-10,0.0394318181818182
"2697","N2",2022,2022-06-18,0.0467
"2698","N2",2022,2022-06-26,0.0474416666666667
"2699","N2",2022,2022-07-04,0.0356272727272727
"2700","N2",2022,2022-07-12,0.043295
"2701","N2",2022,2022-07-20,0.0413739130434783
"2702","N2",2022,2022-07-28,0.0350333333333333
"2703","N2",2023,2023-05-09,0.03195
"2704","N2",2023,2023-05-17,0.0403
"2705","N2",2023,2023-05-25,0.0423041666666667
"2706","N2",2023,2023-06-02,0.0415833333333333
"2707","N2",2023,2023-06-10,0.043985
"2708","N2",2023,2023-06-18,0.0462458333333333
"2709","N2",2023,2023-06-26,0.0296
"2710","N2",2023,2023-07-04,0.0474260869565217
"2711","N2",2023,2023-07-12,0.0464
"2712","N2",2023,2023-07-20,0.0394863636363636
"2713","N2",2023,2023-07-28,0.0409478260869565
"2714","N2",2024,2024-05-08,0.0388217391304348
"2715","N2",2024,2024-05-16,0.0448173913043478
"2716","N2",2024,2024-05-24,0.0456083333333333
"2717","N2",2024,2024-06-09,0.0470333333333333
"2718","N2",2024,2024-06-17,0.034405
"2719","N2",2024,2024-06-25,0.0333368421052632
"2720","N2",2024,2024-07-03,0.0394173913043478
"2721","N2",2024,2024-07-11,0.0417875
"2722","N2",2024,2024-07-19,0.04116875
"2723","N2",2024,2024-07-27,0.0255708333333333
"2724","N2",2025,2025-05-01,0.029288
"2725","N2",2025,2025-05-09,0.0356142857142857
"2726","N2",2025,2025-05-17,0.0247916666666667
"2727","N2",2025,2025-05-25,0.03398
"2728","N2",2025,2025-06-02,0.0396791666666667
"2729","N2",2025,2025-06-10,0.04039
"2730","N2",2025,2025-06-18,0.034196
"2731","N2",2025,2025-07-04,0.0351173913043478
"2732","N2",2025,2025-07-12,0.03999375
"2733","N2",2025,2025-07-20,0.0274428571428571
"2734","N2",2025,2025-07-28,0.0381227272727273
"2735","N3",2013,2013-05-01,0.0177538461538462
"2736","N3",2013,2013-05-09,0.0267875
"2737","N3",2013,2013-05-17,0.03642
"2738","N3",2013,2013-06-02,0.0297
"2739","N3",2013,2013-06-10,0.0436142857142857
"2740","N3",2013,2013-06-18,0.0270038461538462
"2741","N3",2013,2013-06-26,0.0518857142857143
"2742","N3",2013,2013-07-04,0.049535
"2743","N3",2013,2013-07-12,0.0414304347826087
"2744","N3",2013,2013-07-20,0.0462
"2745","N3",2013,2013-07-28,0.04963125
"2746","N3",2014,2014-05-01,0.01226
"2747","N3",2014,2014-05-17,0.0358727272727273
"2748","N3",2014,2014-05-25,0.0306842105263158
"2749","N3",2014,2014-06-02,0.0500423076923077
"2750","N3",2014,2014-06-10,0.04192
"2751","N3",2014,2014-06-26,0.0507166666666667
"2752","N3",2014,2014-07-04,0.0543190476190476
"2753","N3",2014,2014-07-12,0.0369714285714286
"2754","N3",2014,2014-07-20,0.05158
"2755","N3",2014,2014-07-28,0.0479611111111111
"2756","N3",2015,2015-05-01,0.0213
"2757","N3",2015,2015-05-09,0.0271961538461538
"2758","N3",2015,2015-05-17,0.031768
"2759","N3",2015,2015-05-25,0.0354086956521739
"2760","N3",2015,2015-06-10,0.0384
"2761","N3",2015,2015-06-18,0.0541136363636364
"2762","N3",2015,2015-06-26,0.0534571428571429
"2763","N3",2015,2015-07-04,0.0451333333333333
"2764","N3",2015,2015-07-12,0.0415142857142857
"2765","N3",2015,2015-07-20,0.0462
"2766","N3",2015,2015-07-28,0.0500555555555556
"2767","N3",2016,2016-05-08,0.0276333333333333
"2768","N3",2016,2016-05-16,0.040076
"2769","N3",2016,2016-05-24,0.0334823529411765
"2770","N3",2016,2016-06-01,0.0553541666666667
"2771","N3",2016,2016-06-09,0.0420666666666667
"2772","N3",2016,2016-06-17,0.0495052631578947
"2773","N3",2016,2016-06-25,0.06225625
"2774","N3",2016,2016-07-11,0.0442866666666667
"2775","N3",2016,2016-07-19,0.0289
"2776","N3",2016,2016-07-27,0.0424
"2777","N3",2017,2017-05-01,0.0229115384615385
"2778","N3",2017,2017-05-09,0.0389
"2779","N3",2017,2017-05-25,0.0510807692307692
"2780","N3",2017,2017-06-02,0.0493692307692308
"2781","N3",2017,2017-06-10,0.035292
"2782","N3",2017,2017-06-18,0.0521846153846154
"2783","N3",2017,2017-06-26,0.047704347826087
"2784","N3",2017,2017-07-04,0.0420416666666667
"2785","N3",2017,2017-07-12,0.05406
"2786","N3",2017,2017-07-20,0.0431444444444444
"2787","N3",2018,2018-05-01,0.025976
"2788","N3",2018,2018-05-09,0.02778
"2789","N3",2018,2018-05-17,0.0405307692307692
"2790","N3",2018,2018-05-25,0.0328692307692308
"2791","N3",2018,2018-06-02,0.0509791666666667
"2792","N3",2018,2018-06-10,0.0433058823529412
"2793","N3",2018,2018-06-18,0.0320642857142857
"2794","N3",2018,2018-06-26,0.04373125
"2795","N3",2018,2018-07-04,0.0485684210526316
"2796","N3",2018,2018-07-12,0.04244
"2797","N3",2018,2018-07-20,0.0505272727272727
"2798","N3",2018,2018-07-28,0.0434230769230769
"2799","N3",2019,2019-05-01,0.0154307692307692
"2800","N3",2019,2019-05-09,0.0240473684210526
"2801","N3",2019,2019-05-25,0.039408
"2802","N3",2019,2019-06-02,0.0527791666666667
"2803","N3",2019,2019-06-10,0.0401347826086957
"2804","N3",2019,2019-06-18,0.0405833333333333
"2805","N3",2019,2019-06-26,0.026652
"2806","N3",2019,2019-07-04,0.0475125
"2807","N3",2019,2019-07-12,0.0357652173913044
"2808","N3",2019,2019-07-20,0.04555
"2809","N3",2019,2019-07-28,0.0487333333333333
"2810","N3",2020,2020-05-08,0.0189384615384615
"2811","N3",2020,2020-05-24,0.0390125
"2812","N3",2020,2020-06-01,0.045435
"2813","N3",2020,2020-06-09,0.0500590909090909
"2814","N3",2020,2020-06-25,0.0401
"2815","N3",2020,2020-07-03,0.0356307692307692
"2816","N3",2020,2020-07-11,0.0353666666666667
"2817","N3",2020,2020-07-19,0.0441041666666667
"2818","N3",2020,2020-07-27,0.0454055555555556
"2819","N3",2021,2021-05-01,0.0266291666666667
"2820","N3",2021,2021-05-09,0.0268071428571429
"2821","N3",2021,2021-05-17,0.0363857142857143
"2822","N3",2021,2021-05-25,0.0363423076923077
"2823","N3",2021,2021-06-02,0.040476
"2824","N3",2021,2021-06-10,0.045876
"2825","N3",2021,2021-06-18,0.0414
"2826","N3",2021,2021-06-26,0.0384473684210526
"2827","N3",2021,2021-07-04,0.0394052631578947
"2828","N3",2021,2021-07-20,0.03374
"2829","N3",2021,2021-07-28,0.0350454545454545
"2830","N3",2022,2022-05-01,0.0134153846153846
"2831","N3",2022,2022-05-09,0.025725
"2832","N3",2022,2022-05-17,0.0243
"2833","N3",2022,2022-05-25,0.0281095238095238
"2834","N3",2022,2022-06-02,0.02871875
"2835","N3",2022,2022-06-10,0.0448346153846154
"2836","N3",2022,2022-06-18,0.046
"2837","N3",2022,2022-06-26,0.0527304347826087
"2838","N3",2022,2022-07-04,0.0445857142857143
"2839","N3",2022,2022-07-12,0.0491666666666667
"2840","N3",2022,2022-07-20,0.0488785714285714
"2841","N3",2022,2022-07-28,0.0524066666666667
"2842","N3",2023,2023-05-09,0.0279217391304348
"2843","N3",2023,2023-05-17,0.0432346153846154
"2844","N3",2023,2023-05-25,0.0361115384615385
"2845","N3",2023,2023-06-02,0.0401846153846154
"2846","N3",2023,2023-06-10,0.0433647058823529
"2847","N3",2023,2023-06-18,0.0427230769230769
"2848","N3",2023,2023-06-26,0.0365789473684211
"2849","N3",2023,2023-07-04,0.049396
"2850","N3",2023,2023-07-12,0.047235
"2851","N3",2023,2023-07-20,0.03394
"2852","N3",2023,2023-07-28,0.029905
"2853","N3",2024,2024-05-08,0.0386807692307692
"2854","N3",2024,2024-05-16,0.0386115384615385
"2855","N3",2024,2024-05-24,0.0395583333333333
"2856","N3",2024,2024-06-09,0.0429961538461538
"2857","N3",2024,2024-06-17,0.0305733333333333
"2858","N3",2024,2024-06-25,0.0434095238095238
"2859","N3",2024,2024-07-03,0.0471818181818182
"2860","N3",2024,2024-07-11,0.0401761904761905
"2861","N3",2024,2024-07-19,0.0493
"2862","N3",2024,2024-07-27,0.03505
"2863","N3",2025,2025-05-01,0.0239538461538462
"2864","N3",2025,2025-05-09,0.0299761904761905
"2865","N3",2025,2025-05-17,0.0103
"2866","N3",2025,2025-05-25,0.0456875
"2867","N3",2025,2025-06-02,0.0350217391304348
"2868","N3",2025,2025-06-10,0.0456045454545455
"2869","N3",2025,2025-06-18,0.0313
"2870","N3",2025,2025-07-04,0.03861875
"2871","N3",2025,2025-07-12,0.0380666666666667
"2872","N3",2025,2025-07-20,0.0342235294117647
"2873","N3",2025,2025-07-28,0.0392
"2874","N4",2013,2013-05-01,0.02347
"2875","N4",2013,2013-05-09,0.0317230769230769
"2876","N4",2013,2013-05-17,0.0404846153846154
"2877","N4",2013,2013-06-02,0.0325333333333333
"2878","N4",2013,2013-06-10,0.04675
"2879","N4",2013,2013-06-18,0.0256461538461538
"2880","N4",2013,2013-06-26,0.0499
"2881","N4",2013,2013-07-04,0.0483066666666667
"2882","N4",2013,2013-07-12,0.041625
"2883","N4",2013,2013-07-20,0.0449541666666667
"2884","N4",2013,2013-07-28,0.045204
"2885","N4",2014,2014-05-01,0.0167095238095238
"2886","N4",2014,2014-05-17,0.0366117647058824
"2887","N4",2014,2014-05-25,0.0341423076923077
"2888","N4",2014,2014-06-02,0.0510576923076923
"2889","N4",2014,2014-06-10,0.043925
"2890","N4",2014,2014-06-18,0.0368
"2891","N4",2014,2014-06-26,0.0406692307692308
"2892","N4",2014,2014-07-04,0.05265625
"2893","N4",2014,2014-07-12,0.0474
"2894","N4",2014,2014-07-20,0.0495714285714286
"2895","N4",2014,2014-07-28,0.0474333333333333
"2896","N4",2015,2015-05-01,0.0246565217391304
"2897","N4",2015,2015-05-09,0.032276
"2898","N4",2015,2015-05-17,0.0362875
"2899","N4",2015,2015-05-25,0.037228
"2900","N4",2015,2015-06-10,0.0409230769230769
"2901","N4",2015,2015-06-18,0.0550416666666667
"2902","N4",2015,2015-07-04,0.038375
"2903","N4",2015,2015-07-12,0.0425294117647059
"2904","N4",2015,2015-07-20,0.0459714285714286
"2905","N4",2015,2015-07-28,0.0484
"2906","N4",2016,2016-05-08,0.0281307692307692
"2907","N4",2016,2016-05-16,0.0433181818181818
"2908","N4",2016,2016-05-24,0.0301363636363636
"2909","N4",2016,2016-06-01,0.0596304347826087
"2910","N4",2016,2016-06-09,0.04304
"2911","N4",2016,2016-06-17,0.0515
"2912","N4",2016,2016-06-25,0.0573153846153846
"2913","N4",2016,2016-07-11,0.0444
"2914","N4",2016,2016-07-19,0.0276882352941176
"2915","N4",2016,2016-07-27,0.0398545454545455
"2916","N4",2017,2017-05-01,0.0293230769230769
"2917","N4",2017,2017-05-09,0.0418190476190476
"2918","N4",2017,2017-05-25,0.05605
"2919","N4",2017,2017-06-02,0.051368
"2920","N4",2017,2017-06-10,0.0364291666666667
"2921","N4",2017,2017-06-18,0.0430125
"2922","N4",2017,2017-06-26,0.0487176470588235
"2923","N4",2017,2017-07-04,0.0409117647058824
"2924","N4",2017,2017-07-12,0.0506913043478261
"2925","N4",2017,2017-07-20,0.0403
"2926","N4",2018,2018-05-01,0.0335615384615385
"2927","N4",2018,2018-05-09,0.0329307692307692
"2928","N4",2018,2018-05-17,0.0411
"2929","N4",2018,2018-05-25,0.0348173913043478
"2930","N4",2018,2018-06-02,0.0519730769230769
"2931","N4",2018,2018-06-10,0.0440411764705882
"2932","N4",2018,2018-06-18,0.0339222222222222
"2933","N4",2018,2018-06-26,0.0421727272727273
"2934","N4",2018,2018-07-04,0.0476363636363636
"2935","N4",2018,2018-07-12,0.0435642857142857
"2936","N4",2018,2018-07-20,0.0480181818181818
"2937","N4",2018,2018-07-28,0.0411727272727273
"2938","N4",2019,2019-05-01,0.016436
"2939","N4",2019,2019-05-09,0.0268944444444444
"2940","N4",2019,2019-05-25,0.0388807692307692
"2941","N4",2019,2019-06-02,0.0533333333333333
"2942","N4",2019,2019-06-10,0.041012
"2943","N4",2019,2019-06-26,0.02488
"2944","N4",2019,2019-07-04,0.0480071428571429
"2945","N4",2019,2019-07-12,0.0332642857142857
"2946","N4",2019,2019-07-20,0.0437307692307692
"2947","N4",2019,2019-07-28,0.04483
"2948","N4",2020,2020-05-08,0.0225423076923077
"2949","N4",2020,2020-05-16,0.0268375
"2950","N4",2020,2020-05-24,0.0403095238095238
"2951","N4",2020,2020-06-01,0.0457125
"2952","N4",2020,2020-06-09,0.051224
"2953","N4",2020,2020-06-25,0.0363153846153846
"2954","N4",2020,2020-07-03,0.03414
"2955","N4",2020,2020-07-11,0.0339833333333333
"2956","N4",2020,2020-07-19,0.04337
"2957","N4",2020,2020-07-27,0.0452866666666667
"2958","N4",2021,2021-05-01,0.0295846153846154
"2959","N4",2021,2021-05-09,0.02782
"2960","N4",2021,2021-05-17,0.0275
"2961","N4",2021,2021-05-25,0.0367576923076923
"2962","N4",2021,2021-06-02,0.0388461538461538
"2963","N4",2021,2021-06-10,0.045472
"2964","N4",2021,2021-06-18,0.039875
"2965","N4",2021,2021-06-26,0.0341692307692308
"2966","N4",2021,2021-07-04,0.0383
"2967","N4",2021,2021-07-20,0.0309166666666667
"2968","N4",2021,2021-07-28,0.0339166666666667
"2969","N4",2022,2022-05-01,0.0154384615384615
"2970","N4",2022,2022-05-09,0.0292653846153846
"2971","N4",2022,2022-05-17,0.0261833333333333
"2972","N4",2022,2022-05-25,0.03632
"2973","N4",2022,2022-06-02,0.0402823529411765
"2974","N4",2022,2022-06-10,0.044724
"2975","N4",2022,2022-06-18,0.0460380952380952
"2976","N4",2022,2022-06-26,0.0527173913043478
"2977","N4",2022,2022-07-04,0.0439571428571429
"2978","N4",2022,2022-07-12,0.05105
"2979","N4",2022,2022-07-20,0.0472
"2980","N4",2022,2022-07-28,0.0482846153846154
"2981","N4",2023,2023-05-09,0.0326192307692308
"2982","N4",2023,2023-05-17,0.0444384615384615
"2983","N4",2023,2023-05-25,0.036944
"2984","N4",2023,2023-06-02,0.0412269230769231
"2985","N4",2023,2023-06-10,0.041795652173913
"2986","N4",2023,2023-06-18,0.0419153846153846
"2987","N4",2023,2023-06-26,0.037052
"2988","N4",2023,2023-07-04,0.0465538461538462
"2989","N4",2023,2023-07-12,0.045504
"2990","N4",2023,2023-07-20,0.0340318181818182
"2991","N4",2023,2023-07-28,0.0286272727272727
"2992","N4",2024,2024-05-08,0.0427041666666667
"2993","N4",2024,2024-05-16,0.0383764705882353
"2994","N4",2024,2024-05-24,0.0408115384615385
"2995","N4",2024,2024-06-09,0.0432
"2996","N4",2024,2024-06-17,0.0312538461538462
"2997","N4",2024,2024-06-25,0.0428375
"2998","N4",2024,2024-07-03,0.0449272727272727
"2999","N4",2024,2024-07-11,0.0390208333333333
"3000","N4",2024,2024-07-19,0.04180625
"3001","N4",2024,2024-07-27,0.0343692307692308
"3002","N4",2025,2025-05-01,0.0271923076923077
"3003","N4",2025,2025-05-09,0.0324153846153846
"3004","N4",2025,2025-05-17,0.01868
"3005","N4",2025,2025-05-25,0.0403
"3006","N4",2025,2025-06-02,0.0359769230769231
"3007","N4",2025,2025-06-10,0.0458571428571429
"3008","N4",2025,2025-06-18,0.0316291666666667
"3009","N4",2025,2025-07-04,0.03406
"3010","N4",2025,2025-07-12,0.0478
"3011","N4",2025,2025-07-20,0.032725
"3012","N4",2025,2025-07-28,0.0363875
"3013","N5",2013,2013-05-01,0.0170375
"3014","N5",2013,2013-05-09,0.0241769230769231
"3015","N5",2013,2013-05-17,0.0317
"3016","N5",2013,2013-05-25,0.0203692307692308
"3017","N5",2013,2013-06-02,0.0327083333333333
"3018","N5",2013,2013-06-10,0.0387875
"3019","N5",2013,2013-06-18,0.0274166666666667
"3020","N5",2013,2013-06-26,0.044004347826087
"3021","N5",2013,2013-07-04,0.049488
"3022","N5",2013,2013-07-12,0.0423083333333333
"3023","N5",2013,2013-07-20,0.0473666666666667
"3024","N5",2013,2013-07-28,0.05108
"3025","N5",2014,2014-05-01,0.01167
"3026","N5",2014,2014-05-17,0.0343416666666667
"3027","N5",2014,2014-05-25,0.03
"3028","N5",2014,2014-06-02,0.042928
"3029","N5",2014,2014-06-10,0.037224
"3030","N5",2014,2014-06-18,0.0353055555555556
"3031","N5",2014,2014-06-26,0.0515772727272727
"3032","N5",2014,2014-07-04,0.0515826086956522
"3033","N5",2014,2014-07-12,0.052347619047619
"3034","N5",2014,2014-07-20,0.0488909090909091
"3035","N5",2014,2014-07-28,0.0460190476190476
"3036","N5",2015,2015-05-01,0.0244833333333333
"3037","N5",2015,2015-05-09,0.024748
"3038","N5",2015,2015-05-17,0.030076
