"Pop","Date","Plant_ID","Loc","Time","Year","L_area","L_weight","Trichomes","Conc","herb_p","fl_m","fl_h","Leaves","Height","SLA"
"N5",2023-06-12,"N5-6A","Garden","Early","2023",1.418,0.00875,80.25,0.655201624315537,0.01,NA,NA,17,15,162.057142857143
"N5",2023-06-20,"N5-6A","Garden","Mid","2023",1.418,0.00875,80.25,0.655201624315537,0.02,0,0,NA,NA,162.057142857143
"N5",2023-07-10,"N5-6A","Garden","Mid","2023",1.418,0.00875,80.25,0.655201624315537,0.05,NA,NA,NA,NA,162.057142857143
"N5",2023-07-17,"N5-6A","Garden","Late","2023",1.418,0.00875,80.25,0.655201624315537,0.07,NA,NA,45,32,162.057142857143
"N5",2023-07-28,"N5-6A","Garden","Late","2023",1.418,0.00875,80.25,0.655201624315537,0.03,NA,NA,NA,NA,162.057142857143
"N5",2023-08-07,"N5-6A","Garden","Late","2023",1.418,0.00875,80.25,0.655201624315537,0.04,NA,NA,NA,NA,162.057142857143
"N5",2023-08-15,"N5-6A","Garden","Late","2023",1.418,0.00875,80.25,0.655201624315537,0.1,NA,NA,NA,NA,162.057142857143
"PS",2023-06-12,"PS-1B","Garden","Early","2023",1.05375,0.005475,67,0.101033491176169,0.02,NA,1,13,20,192.465753424658
"PS",2023-06-20,"PS-1B","Garden","Mid","2023",1.05375,0.005475,67,0.101033491176169,0,0,0,NA,NA,192.465753424658
"PS",2023-06-29,"PS-1B","Garden","Mid","2023",1.05375,0.005475,67,0.101033491176169,0.12,NA,NA,21,28,192.465753424658
"PS",2023-07-10,"PS-1B","Garden","Mid","2023",1.05375,0.005475,67,0.101033491176169,0.01,NA,NA,NA,NA,192.465753424658
"PS",2023-07-17,"PS-1B","Garden","Late","2023",1.05375,0.005475,67,0.101033491176169,0.07,NA,1,48,33,192.465753424658
"PS",2023-07-28,"PS-1B","Garden","Late","2023",1.05375,0.005475,67,0.101033491176169,0.02,1,NA,NA,NA,192.465753424658
"PS",2023-08-03,"PS-1B","Garden","Late","2023",1.05375,0.005475,67,0.101033491176169,0.07,NA,NA,48,32,192.465753424658
"PS",2023-08-07,"PS-1B","Garden","Late","2023",1.05375,0.005475,67,0.101033491176169,0.02,1,2,NA,NA,192.465753424658
"PS",2023-08-15,"PS-1B","Garden","Late","2023",1.05375,0.005475,67,0.101033491176169,0.03,NA,NA,NA,NA,192.465753424658
"PS",2023-05-31,"PS-2F","Garden","Early","2023",1.269,0.006225,61,0.124263718338453,0.03,NA,NA,15,14,203.855421686747
"PS",2023-06-05,"PS-2F","Garden","Early","2023",1.269,0.006225,61,0.124263718338453,0.03,NA,NA,NA,NA,203.855421686747
"PS",2023-06-12,"PS-2F","Garden","Early","2023",1.269,0.006225,61,0.124263718338453,0.03,NA,NA,14,13,203.855421686747
"PS",2023-06-20,"PS-2F","Garden","Mid","2023",1.269,0.006225,61,0.124263718338453,0.15,0,0,NA,NA,203.855421686747
"PS",2023-06-29,"PS-2F","Garden","Mid","2023",1.269,0.006225,61,0.124263718338453,0.18,NA,NA,16,20,203.855421686747
"PS",2023-07-03,"PS-2F","Garden","Mid","2023",1.269,0.006225,61,0.124263718338453,0.2,NA,NA,NA,NA,203.855421686747
"PS",2023-07-10,"PS-2F","Garden","Mid","2023",1.269,0.006225,61,0.124263718338453,0.1,NA,NA,NA,NA,203.855421686747
"PS",2023-07-17,"PS-2F","Garden","Late","2023",1.269,0.006225,61,0.124263718338453,0.18,NA,NA,38,30,203.855421686747
"PS",2023-07-28,"PS-2F","Garden","Late","2023",1.269,0.006225,61,0.124263718338453,0.03,NA,NA,NA,NA,203.855421686747
"PS",2023-08-03,"PS-2F","Garden","Late","2023",1.269,0.006225,61,0.124263718338453,0.07,NA,1,43,40,203.855421686747
"PS",2023-08-07,"PS-2F","Garden","Late","2023",1.269,0.006225,61,0.124263718338453,0.03,NA,NA,NA,NA,203.855421686747
"PS",2023-08-15,"PS-2F","Garden","Late","2023",1.269,0.006225,61,0.124263718338453,0.02,NA,NA,NA,NA,203.855421686747
"PS",2023-05-31,"PS-4D","Garden","Early","2023",0.98325,0.005225,50.25,0.250136544887492,0.02,NA,NA,8,8,188.181818181818
"PS",2023-06-05,"PS-4D","Garden","Early","2023",0.98325,0.005225,50.25,0.250136544887492,0.18,NA,NA,NA,NA,188.181818181818
"PS",2023-06-12,"PS-4D","Garden","Early","2023",0.98325,0.005225,50.25,0.250136544887492,0.15,NA,NA,11,8,188.181818181818
"PS",2023-06-20,"PS-4D","Garden","Mid","2023",0.98325,0.005225,50.25,0.250136544887492,0.25,0,0,NA,NA,188.181818181818
"PS",2023-06-29,"PS-4D","Garden","Mid","2023",0.98325,0.005225,50.25,0.250136544887492,0.3,NA,NA,15,15,188.181818181818
"PS",2023-07-03,"PS-4D","Garden","Mid","2023",0.98325,0.005225,50.25,0.250136544887492,0.03,NA,NA,NA,NA,188.181818181818
"PS",2023-07-10,"PS-4D","Garden","Mid","2023",0.98325,0.005225,50.25,0.250136544887492,0.05,NA,NA,NA,NA,188.181818181818
"PS",2023-07-17,"PS-4D","Garden","Late","2023",0.98325,0.005225,50.25,0.250136544887492,0.12,NA,NA,28,15,188.181818181818
"PS",2023-08-03,"PS-4D","Garden","Late","2023",0.98325,0.005225,50.25,0.250136544887492,0.03,NA,NA,30,20,188.181818181818
"PS",2023-08-07,"PS-4D","Garden","Late","2023",0.98325,0.005225,50.25,0.250136544887492,0.01,NA,NA,NA,NA,188.181818181818
"PS",2023-08-15,"PS-4D","Garden","Late","2023",0.98325,0.005225,50.25,0.250136544887492,0.01,NA,NA,NA,NA,188.181818181818
"PS",2023-06-12,"PS-4E","Garden","Early","2023",1.0275,0.00555,51.25,0.0958947914946248,0.15,NA,NA,10,22,185.135135135135
"PS",2023-06-20,"PS-4E","Garden","Mid","2023",1.0275,0.00555,51.25,0.0958947914946248,0.35,0,0,NA,NA,185.135135135135
"PS",2023-06-29,"PS-4E","Garden","Mid","2023",1.0275,0.00555,51.25,0.0958947914946248,0.18,NA,NA,20,23,185.135135135135
"PS",2023-07-03,"PS-4E","Garden","Mid","2023",1.0275,0.00555,51.25,0.0958947914946248,0.01,NA,NA,NA,NA,185.135135135135
"PS",2023-07-10,"PS-4E","Garden","Mid","2023",1.0275,0.00555,51.25,0.0958947914946248,0.01,3,NA,NA,NA,185.135135135135
"PS",2023-07-17,"PS-4E","Garden","Late","2023",1.0275,0.00555,51.25,0.0958947914946248,0.05,NA,NA,47,26,185.135135135135
"PS",2023-07-28,"PS-4E","Garden","Late","2023",1.0275,0.00555,51.25,0.0958947914946248,0.05,NA,NA,NA,NA,185.135135135135
"PS",2023-08-03,"PS-4E","Garden","Late","2023",1.0275,0.00555,51.25,0.0958947914946248,0.07,NA,NA,52,26,185.135135135135
"PS",2023-08-07,"PS-4E","Garden","Late","2023",1.0275,0.00555,51.25,0.0958947914946248,0.03,NA,NA,NA,NA,185.135135135135
"PS",2023-08-15,"PS-4E","Garden","Late","2023",1.0275,0.00555,51.25,0.0958947914946248,0.03,NA,NA,NA,NA,185.135135135135
"PS",2023-05-31,"PS-5B","Garden","Early","2023",0.64925,0.00345,73,0.0636806713200112,0.03,1,NA,14,28,188.188405797101
"PS",2023-06-05,"PS-5B","Garden","Early","2023",0.64925,0.00345,73,0.0636806713200112,0.05,3,NA,NA,NA,188.188405797101
"PS",2023-06-12,"PS-5B","Garden","Early","2023",0.64925,0.00345,73,0.0636806713200112,0.1,NA,NA,17,31,188.188405797101
"PS",2023-06-20,"PS-5B","Garden","Mid","2023",0.64925,0.00345,73,0.0636806713200112,0.25,0,0,NA,NA,188.188405797101
"PS",2023-06-29,"PS-5B","Garden","Mid","2023",0.64925,0.00345,73,0.0636806713200112,0.12,NA,NA,28,40,188.188405797101
"PS",2023-07-03,"PS-5B","Garden","Mid","2023",0.64925,0.00345,73,0.0636806713200112,0.03,3,4,NA,NA,188.188405797101
"PS",2023-07-10,"PS-5B","Garden","Mid","2023",0.64925,0.00345,73,0.0636806713200112,0.01,NA,2,NA,NA,188.188405797101
"PS",2023-07-17,"PS-5B","Garden","Late","2023",0.64925,0.00345,73,0.0636806713200112,0.12,NA,NA,39,42,188.188405797101
"PS",2023-07-28,"PS-5B","Garden","Late","2023",0.64925,0.00345,73,0.0636806713200112,0.05,NA,NA,NA,NA,188.188405797101
"PS",2023-08-03,"PS-5B","Garden","Late","2023",0.64925,0.00345,73,0.0636806713200112,0.22,NA,NA,35,34,188.188405797101
"PS",2023-08-07,"PS-5B","Garden","Late","2023",0.64925,0.00345,73,0.0636806713200112,0.03,NA,NA,NA,NA,188.188405797101
"PS",2023-08-15,"PS-5B","Garden","Late","2023",0.64925,0.00345,73,0.0636806713200112,0.03,NA,NA,NA,NA,188.188405797101
"PS",2023-06-12,"PS-5E","Garden","Early","2023",1.31875,0.007125,81.5,0.105891949446999,0.02,NA,NA,17,16,185.087719298246
"PS",2023-06-20,"PS-5E","Garden","Mid","2023",1.31875,0.007125,81.5,0.105891949446999,0.07,0,0,NA,NA,185.087719298246
"PS",2023-06-29,"PS-5E","Garden","Mid","2023",1.31875,0.007125,81.5,0.105891949446999,0.03,NA,NA,27,18,185.087719298246
"PS",2023-07-03,"PS-5E","Garden","Mid","2023",1.31875,0.007125,81.5,0.105891949446999,0.01,NA,NA,NA,NA,185.087719298246
"PS",2023-07-17,"PS-5E","Garden","Late","2023",1.31875,0.007125,81.5,0.105891949446999,0.08,NA,NA,44,30,185.087719298246
"PS",2023-07-28,"PS-5E","Garden","Late","2023",1.31875,0.007125,81.5,0.105891949446999,0.06,NA,NA,NA,NA,185.087719298246
"PS",2023-08-03,"PS-5E","Garden","Late","2023",1.31875,0.007125,81.5,0.105891949446999,0.12,NA,NA,43,31,185.087719298246
"PS",2023-08-07,"PS-5E","Garden","Late","2023",1.31875,0.007125,81.5,0.105891949446999,0.1,NA,NA,NA,NA,185.087719298246
"PS",2023-08-15,"PS-5E","Garden","Late","2023",1.31875,0.007125,81.5,0.105891949446999,0.05,NA,NA,NA,NA,185.087719298246
"REF",2023-06-05,"REF-1G","Garden","Early","2023",1.10075,0.00705,73,0.350075959427363,0.01,NA,NA,NA,NA,156.13475177305
"REF",2023-06-12,"REF-1G","Garden","Early","2023",1.10075,0.00705,73,0.350075959427363,0.05,NA,NA,10,10,156.13475177305
"REF",2023-06-20,"REF-1G","Garden","Mid","2023",1.10075,0.00705,73,0.350075959427363,0.25,0,0,NA,NA,156.13475177305
"REF",2023-06-29,"REF-1G","Garden","Mid","2023",1.10075,0.00705,73,0.350075959427363,0.13,NA,NA,26,17,156.13475177305
"REF",2023-07-03,"REF-1G","Garden","Mid","2023",1.10075,0.00705,73,0.350075959427363,0.01,NA,NA,NA,NA,156.13475177305
"REF",2023-07-10,"REF-1G","Garden","Mid","2023",1.10075,0.00705,73,0.350075959427363,0.01,NA,NA,NA,NA,156.13475177305
"REF",2023-07-17,"REF-1G","Garden","Late","2023",1.10075,0.00705,73,0.350075959427363,0.12,NA,NA,49,20,156.13475177305
"REF",2023-07-28,"REF-1G","Garden","Late","2023",1.10075,0.00705,73,0.350075959427363,0.01,NA,NA,NA,NA,156.13475177305
"REF",2023-08-03,"REF-1G","Garden","Late","2023",1.10075,0.00705,73,0.350075959427363,0.03,NA,NA,54,23,156.13475177305
"REF",2023-08-07,"REF-1G","Garden","Late","2023",1.10075,0.00705,73,0.350075959427363,0.07,NA,NA,NA,NA,156.13475177305
"REF",2023-08-15,"REF-1G","Garden","Late","2023",1.10075,0.00705,73,0.350075959427363,0.02,NA,NA,NA,NA,156.13475177305
"REF",2023-05-31,"REF-5A","Garden","Early","2023",1.0235,0.0056,158,0.415236169027791,0.02,NA,NA,10,19,182.767857142857
"REF",2023-06-05,"REF-5A","Garden","Early","2023",1.0235,0.0056,158,0.415236169027791,0.02,NA,NA,NA,NA,182.767857142857
"REF",2023-06-20,"REF-5A","Garden","Mid","2023",1.0235,0.0056,158,0.415236169027791,0.03,0,0,NA,NA,182.767857142857
"REF",2023-06-29,"REF-5A","Garden","Mid","2023",1.0235,0.0056,158,0.415236169027791,0.03,NA,NA,34,26,182.767857142857
"REF",2023-07-03,"REF-5A","Garden","Mid","2023",1.0235,0.0056,158,0.415236169027791,0.01,NA,NA,NA,NA,182.767857142857
"REF",2023-07-10,"REF-5A","Garden","Mid","2023",1.0235,0.0056,158,0.415236169027791,0.01,NA,NA,NA,NA,182.767857142857
"REF",2023-07-17,"REF-5A","Garden","Late","2023",1.0235,0.0056,158,0.415236169027791,0.03,NA,NA,59,28,182.767857142857
"REF",2023-07-28,"REF-5A","Garden","Late","2023",1.0235,0.0056,158,0.415236169027791,0.02,NA,NA,NA,NA,182.767857142857
"REF",2023-08-03,"REF-5A","Garden","Late","2023",1.0235,0.0056,158,0.415236169027791,0.18,NA,NA,53,28,182.767857142857
"REF",2023-08-07,"REF-5A","Garden","Late","2023",1.0235,0.0056,158,0.415236169027791,0.05,NA,NA,NA,NA,182.767857142857
"REF",2023-08-15,"REF-5A","Garden","Late","2023",1.0235,0.0056,158,0.415236169027791,0.07,NA,NA,NA,NA,182.767857142857
"REF",2023-06-20,"REF-5B","Garden","Mid","2023",1.114,0.005675,145,0.868822925553012,0,0,0,NA,NA,196.299559471366
"REF",2023-07-10,"REF-5B","Garden","Mid","2023",1.114,0.005675,145,0.868822925553012,0.01,NA,NA,NA,NA,196.299559471366
"REF",2023-07-17,"REF-5B","Garden","Late","2023",1.114,0.005675,145,0.868822925553012,0.45,NA,NA,42,22,196.299559471366
"REF",2023-07-28,"REF-5B","Garden","Late","2023",1.114,0.005675,145,0.868822925553012,0.01,NA,NA,NA,NA,196.299559471366
"REF",2023-08-03,"REF-5B","Garden","Late","2023",1.114,0.005675,145,0.868822925553012,0.05,NA,NA,56,25,196.299559471366
"REF",2023-08-07,"REF-5B","Garden","Late","2023",1.114,0.005675,145,0.868822925553012,0.01,NA,NA,NA,NA,196.299559471366
"REF",2023-08-15,"REF-5B","Garden","Late","2023",1.114,0.005675,145,0.868822925553012,0.03,NA,NA,NA,NA,196.299559471366
"REF",2023-05-31,"REF-5F","Garden","Early","2023",0.999,0.007225,137.5,0.48994364733826,0.01,NA,NA,7,10,138.269896193772
"REF",2023-06-20,"REF-5F","Garden","Mid","2023",0.999,0.007225,137.5,0.48994364733826,0.03,0,0,NA,NA,138.269896193772
"REF",2023-06-29,"REF-5F","Garden","Mid","2023",0.999,0.007225,137.5,0.48994364733826,0.03,NA,NA,27,22,138.269896193772
"REF",2023-07-03,"REF-5F","Garden","Mid","2023",0.999,0.007225,137.5,0.48994364733826,0.02,NA,NA,NA,NA,138.269896193772
"REF",2023-07-10,"REF-5F","Garden","Mid","2023",0.999,0.007225,137.5,0.48994364733826,0.01,NA,NA,NA,NA,138.269896193772
"REF",2023-07-17,"REF-5F","Garden","Late","2023",0.999,0.007225,137.5,0.48994364733826,0.08,NA,NA,57,28,138.269896193772
"REF",2023-07-28,"REF-5F","Garden","Late","2023",0.999,0.007225,137.5,0.48994364733826,0.01,NA,NA,NA,NA,138.269896193772
"REF",2023-08-03,"REF-5F","Garden","Late","2023",0.999,0.007225,137.5,0.48994364733826,0.05,NA,NA,57,29,138.269896193772
"REF",2023-08-07,"REF-5F","Garden","Late","2023",0.999,0.007225,137.5,0.48994364733826,0.02,NA,NA,NA,NA,138.269896193772
"REF",2023-08-15,"REF-5F","Garden","Late","2023",0.999,0.007225,137.5,0.48994364733826,0.03,NA,NA,NA,NA,138.269896193772
"REF",2023-05-31,"REF-6A","Garden","Early","2023",1.15925,0.00845,83.75,0.276262401772805,0.03,NA,NA,7,9,137.189349112426
"REF",2023-06-05,"REF-6A","Garden","Early","2023",1.15925,0.00845,83.75,0.276262401772805,0.04,NA,NA,NA,NA,137.189349112426
"REF",2023-06-12,"REF-6A","Garden","Early","2023",1.15925,0.00845,83.75,0.276262401772805,0.06,NA,NA,10,19,137.189349112426
"REF",2023-06-20,"REF-6A","Garden","Mid","2023",1.15925,0.00845,83.75,0.276262401772805,0.1,0,0,NA,NA,137.189349112426
"REF",2023-06-29,"REF-6A","Garden","Mid","2023",1.15925,0.00845,83.75,0.276262401772805,0.05,NA,NA,22,13,137.189349112426
"REF",2023-07-03,"REF-6A","Garden","Mid","2023",1.15925,0.00845,83.75,0.276262401772805,0.01,NA,NA,NA,NA,137.189349112426
"REF",2023-07-17,"REF-6A","Garden","Late","2023",1.15925,0.00845,83.75,0.276262401772805,0.03,NA,1,49,19,137.189349112426
"REF",2023-07-28,"REF-6A","Garden","Late","2023",1.15925,0.00845,83.75,0.276262401772805,0.01,NA,NA,NA,NA,137.189349112426
"REF",2023-08-03,"REF-6A","Garden","Late","2023",1.15925,0.00845,83.75,0.276262401772805,0.01,NA,NA,44,17,137.189349112426
"REF",2023-08-07,"REF-6A","Garden","Late","2023",1.15925,0.00845,83.75,0.276262401772805,0.01,NA,NA,NA,NA,137.189349112426
"REF",2023-08-15,"REF-6A","Garden","Late","2023",1.15925,0.00845,83.75,0.276262401772805,0.01,NA,NA,NA,NA,137.189349112426
"REF",2023-06-20,"REF-7B","Garden","Mid","2023",0.91125,0.007,111.5,0.523425328006817,0,0,0,NA,NA,130.178571428571
"REF",2023-06-29,"REF-7B","Garden","Mid","2023",0.91125,0.007,111.5,0.523425328006817,0.05,NA,NA,25,15,130.178571428571
"REF",2023-07-10,"REF-7B","Garden","Mid","2023",0.91125,0.007,111.5,0.523425328006817,0.01,NA,NA,NA,NA,130.178571428571
"REF",2023-07-17,"REF-7B","Garden","Late","2023",0.91125,0.007,111.5,0.523425328006817,0.05,NA,3,48,23,130.178571428571
"REF",2023-07-28,"REF-7B","Garden","Late","2023",0.91125,0.007,111.5,0.523425328006817,0.02,NA,NA,NA,NA,130.178571428571
"REF",2023-08-03,"REF-7B","Garden","Late","2023",0.91125,0.007,111.5,0.523425328006817,0.07,NA,NA,38,21,130.178571428571
"REF",2023-08-07,"REF-7B","Garden","Late","2023",0.91125,0.007,111.5,0.523425328006817,0.01,NA,NA,NA,NA,130.178571428571
"REF",2023-08-15,"REF-7B","Garden","Late","2023",0.91125,0.007,111.5,0.523425328006817,0.02,NA,NA,NA,NA,130.178571428571
